187.82 60.1582 59.8773 21.441 111.003 21.7112 112.796 5 Rc
131.897 41.9319 41.9708 21.441 111.003 21.7113 112.245 5 Rc
347.696 110.236 110.234 21.441 111.003 22.0602 114.303 5 Rc
214.98 68.3735 68.4009 21.441 111.003 22.2698 112.885 5 Rc
280.127 88.5524 89.0133 21.441 111.003 22.2706 113.566 5 Rc
145.461 46.2119 46.1348 21.441 111.003 22.417 111.942 5 Rc
344.802 109.971 109.476 21.441 111.003 22.533 114.133 5 Rc
244.112 78.1009 77.7676 21.441 111.003 22.5697 113.034 5 Rc
474.237 149.833 149.968 21.441 111.003 22.7916 115.37 5 Rc
322.305 102.264 102.708 21.441 111.003 22.875 113.723 5 Rc
249.564 78.3808 78.6941 21.441 111.003 23.1783 112.539 5 Rc
404.84 129.156 128.939 21.441 111.003 23.2424 114.424 5 Rc
531.28 169.041 169.27 21.441 111.003 23.4269 115.705 5 Rc
324.751 102.805 103.068 21.441 111.003 23.5164 113.227 5 Rc
366.69 117.112 116.572 21.441 111.003 23.6525 113.652 5 Rc
448.315 142.544 142.596 21.441 111.003 23.6619 114.647 5 Rc
496.052 158.503 157.969 21.441 111.003 23.704 115.167 5 Rc
453.822 144.548 144.316 21.441 111.003 23.7385 114.657 5 Rc
317.74 99.755 100.07 21.441 111.003 24.0353 112.302 5 Rc
528.321 167.716 167.714 21.441 111.003 24.1044 115.271 5 Rc
384.27 121.099 121.212 21.441 111.003 24.1261 113.363 5 Rc
480.749 153.022 152.39 21.441 111.003 24.3609 114.465 5 Rc
399.503 125.433 125.708 21.441 111.003 24.8016 112.385 5 Rc
462.447 145.579 145.615 21.441 111.003 24.8567 113.584 5 Rc
336.886 105.162 105.747 21.441 111.003 24.4258 111.567 5 Rc
537.63 170.26 170.159 21.441 111.003 24.7694 114.817 5 Rc
614.432 195.343 195.094 21.441 111.003 24.9954 115.608 5 Rc
163.71 52.2668 52.2746 21.65 111.213 21.7112 112.796 5 Rc
106.853 33.9862 34.0805 21.65 111.213 21.7113 112.245 5 Rc
322.137 101.968 102.067 21.65 111.213 22.0602 114.303 5 Rc
185.69 58.8149 59.1203 21.65 111.213 22.2698 112.885 5 Rc
252.275 79.9884 80.2122 21.65 111.213 22.2706 113.566 5 Rc
113.665 36.2384 36.0367 21.65 111.213 22.417 111.942 5 Rc
316.46 100.973 100.573 21.65 111.213 22.533 114.133 5 Rc
213.656 68.4489 68.1054 21.65 111.213 22.5697 113.034 5 Rc
446.318 141.186 141.281 21.65 111.213 22.7916 115.37 5 Rc
292.002 92.8197 93.0988 21.65 111.213 22.875 113.723 5 Rc
374.481 119.612 119.298 21.65 111.213 23.2424 114.424 5 Rc
501.827 159.629 160.022 21.65 111.213 23.4269 115.705 5 Rc
292.951 92.7734 92.9621 21.65 111.213 23.5164 113.227 5 Rc
334.982 107.05 106.478 21.65 111.213 23.6525 113.652 5 Rc
422.763 134.754 134.44 21.65 111.213 23.7385 114.657 5 Rc
287.749 90.6867 90.4706 21.65 111.213 24.0353 112.302 5 Rc
497.261 157.785 157.83 21.65 111.213 24.1044 115.271 5 Rc
352.566 111.406 111.164 21.65 111.213 24.1261 113.363 5 Rc
449.016 143.067 142.285 21.65 111.213 24.3609 114.465 5 Rc
370.333 116.622 116.306 21.65 111.213 24.8016 112.385 5 Rc
431.034 135.793 135.657 21.65 111.213 24.8567 113.584 5 Rc
505.86 160.265 160.054 21.65 111.213 24.7694 114.817 5 Rc
123.613 39.425 39.5133 21.7112 112.796 21.75 111.6 5 Rc
160.263 50.6232 50.577 21.7112 112.796 22.0602 114.303 5 Rc
100.856 31.4379 31.8402 21.7112 112.796 22.2706 113.566 5 Rc
117.916 37.75 37.5256 21.7112 112.796 22.417 111.942 5 Rc
165.28 52.585 51.9897 21.7112 112.796 22.533 114.133 5 Rc
160.755 50.4344 51.152 21.7112 112.796 22.875 113.723 5 Rc
165.258 52.4345 52.8226 21.7112 112.796 23.1783 112.539 5 Rc
238.677 75.4663 75.8252 21.7112 112.796 23.2424 114.424 5 Rc
354.403 112.448 112.023 21.7112 112.796 23.4269 115.705 5 Rc
205.546 65.9604 65.7901 21.7112 112.796 23.5164 113.227 5 Rc
233.041 74.0706 74.0541 21.7112 112.796 23.6525 113.652 5 Rc
288.278 91.0141 91.6699 21.7112 112.796 23.6619 114.647 5 Rc
329 104.362 104.559 21.7112 112.796 23.704 115.167 5 Rc
295.366 93.568 93.9144 21.7112 112.796 23.7385 114.657 5 Rc
263.336 83.6464 83.4584 21.7112 112.796 24.0353 112.302 5 Rc
367.509 116.227 116.622 21.7112 112.796 24.1044 115.271 5 Rc
274.731 87.3131 87.5649 21.7112 112.796 24.1261 113.363 5 Rc
340.54 108.356 107.867 21.7112 112.796 24.3609 114.465 5 Rc
346.192 109.454 109.48 21.7112 112.796 24.8016 112.385 5 Rc
358.901 113.825 114.092 21.7112 112.796 24.8567 113.584 5 Rc
160.263 50.9126 50.577 21.7112 112.796 22.0602 114.303 5 Rc
100.856 31.965 31.8402 21.7112 112.796 22.2706 113.566 5 Rc
104.037 33.4385 33.0967 21.7112 112.796 22.4873 113.36 5 Rc
290.863 92.083 91.3592 21.7112 112.796 22.7916 115.37 5 Rc
160.755 51.23 51.152 21.7112 112.796 22.875 113.723 5 Rc
354.403 112.882 112.023 21.7112 112.796 23.4269 115.705 5 Rc
233.041 74.0165 74.0541 21.7112 112.796 23.6525 113.652 5 Rc
288.278 91.6769 91.6699 21.7112 112.796 23.6619 114.647 5 Rc
329 105.122 104.559 21.7112 112.796 23.704 115.167 5 Rc
295.366 94.3752 93.9144 21.7112 112.796 23.7385 114.657 5 Rc
263.336 82.8204 83.4584 21.7112 112.796 24.0353 112.302 5 Rc
274.731 87.3687 87.5649 21.7112 112.796 24.1261 113.363 5 Rc
340.54 108.06 107.867 21.7112 112.796 24.3609 114.465 5 Rc
346.192 109.085 109.48 21.7112 112.796 24.8016 112.385 5 Rc
326.969 102.601 102.908 21.7112 112.796 24.4258 111.567 5 Rc
464.467 147.314 147.276 21.7112 112.796 24.9954 115.608 5 Rc
280.982 88.865 88.8577 21.75 111.6 22.0602 114.303 5 Rc
144.532 45.5764 45.9461 21.75 111.6 22.2698 112.885 5 Rc
275.026 87.5293 87.2966 21.75 111.6 22.533 114.133 5 Rc
173.537 55.1313 55.2607 21.75 111.6 22.5697 113.034 5 Rc
404.838 127.689 127.992 21.75 111.6 22.7916 115.37 5 Rc
251.675 79.4004 80.1845 21.75 111.6 22.875 113.723 5 Rc
185.831 58.0178 58.5136 21.75 111.6 23.1783 112.539 5 Rc
334.213 106.383 106.417 21.75 111.6 23.2424 114.424 5 Rc
460.814 146.281 146.859 21.75 111.6 23.4269 115.705 5 Rc
298.42 95.0471 94.9616 21.75 111.6 23.6525 113.652 5 Rc
377.979 119.671 120.167 21.75 111.6 23.6619 114.647 5 Rc
425.463 135.593 135.464 21.75 111.6 23.704 115.167 5 Rc
383.598 121.754 121.921 21.75 111.6 23.7385 114.657 5 Rc
264.091 82.5567 82.8039 21.75 111.6 24.0353 112.302 5 Rc
458.081 144.733 145.322 21.75 111.6 24.1044 115.271 5 Rc
319.989 100.774 101.063 21.75 111.6 24.1261 113.363 5 Rc
412.533 130.9 130.889 21.75 111.6 24.3609 114.465 5 Rc
348.665 108.89 109.149 21.75 111.6 24.8016 112.385 5 Rc
400.464 125.675 126.164 21.75 111.6 24.8567 113.584 5 Rc
297.554 92.8465 93.1413 21.75 111.6 24.4258 111.567 5 Rc
469.757 148.413 148.911 21.75 111.6 24.7694 114.817 5 Rc
