97 27 0 2.5
97 26.75 0 2.5
97 26.5 0 2.5
97 26.25 0 2.5
97 26 0 2.5
97 25.75 0 2.5
97 25.5 0 2.5
97 25.25 0 2.5
97 25 0 2.5
97 24.75 0 2.5
97 24.5 0 2.5
97 24.25 0 2.5
97 24 0 2.5
97 23.75 0 2.5
97 23.5 0 2.5
97 23.25 0 2.5
97 23 0 2.5
97 22.75 0 2.5
97 22.5 0 2.5
97 22.25 0 2.5
97 22 0 2.5
97.25 27 0 2.5
97.25 26.75 0 2.5
97.25 26.5 0 2.5
97.25 26.25 0 2.5
97.25 26 0 2.5
97.25 25.75 0 2.5
97.25 25.5 0 2.5
97.25 25.25 0 2.5
97.25 25 0 2.5
97.25 24.75 0 2.50058
97.25 24.5 0 2.50063
97.25 24.25 0 2.49962
97.25 24 0 2.49956
97.25 23.75 0 2.49969
97.25 23.5 0 2.5
97.25 23.25 0 2.5
97.25 23 0 2.5
97.25 22.75 0 2.5
97.25 22.5 0 2.5
97.25 22.25 0 2.5
97.25 22 0 2.5
97.5 27 0 2.5
97.5 26.75 0 2.5
97.5 26.5 0 2.49894
97.5 26.25 0 2.49815
97.5 26 0 2.49793
97.5 25.75 0 2.49828
97.5 25.5 0 2.49925
97.5 25.25 0 2.50213
97.5 25 0 2.51748
97.5 24.75 0 2.59891
97.5 24.5 0 2.54052
97.5 24.25 0 2.4073
97.5 24 0 2.52253
97.5 23.75 0 2.53318
97.5 23.5 0 2.50404
97.5 23.25 0 2.50097
97.5 23 0 2.50014
97.5 22.75 0 2.50005
97.5 22.5 0 2.50005
97.5 22.25 0 2.5
97.5 22 0 2.5
97.75 27 0 2.5
97.75 26.75 0 2.5
97.75 26.5 0 2.49747
97.75 26.25 0 2.49558
97.75 26 0 2.49498
97.75 25.75 0 2.49511
97.75 25.5 0 2.49163
97.75 25.25 0 2.45681
97.75 25 0 2.51722
97.75 24.75 0 2.87788
97.75 24.5 0 2.52482
97.75 24.25 0 2.03515
97.75 24 0 2.68016
97.75 23.75 0 2.58797
97.75 23.5 0 2.50301
97.75 23.25 0 2.50054
97.75 23 0 2.49999
97.75 22.75 0 2.49998
97.75 22.5 0 2.50005
97.75 22.25 0 2.5
97.75 22 0 2.5
98 27 0 2.5
98 26.75 0 2.5
98 26.5 0 2.49502
98 26.25 0 2.49124
98 26 0 2.48993
98 25.75 0 2.48442
98 25.5 0 2.4449
98 25.25 0 2.40201
98 25 0 2.57175
98 24.75 0 2.56923
98 24.5 0 2.37499
98 24.25 0 2.37127
98 24 0 2.64332
98 23.75 0 2.44819
98 23.5 0 2.48688
98 23.25 0 2.49732
98 23 0 2.49915
98 22.75 0 2.49973
98 22.5 0 2.50006
98 22.25 0 2.5
98 22 0 2.5
98.25 27 0 2.5
98.25 26.75 0 2.5
98.25 26.5 0 2.49026
98.25 26.25 0 2.4815
98.25 26 0 2.46752
98.25 25.75 0 2.42489
98.25 25.5 0 2.49751
98.25 25.25 0 2.88618
98.25 25 0 2.58163
98.25 24.75 0 2
98.25 24.5 0 2.60912
98.25 24.25 0 3.07432
98.25 24 0 2.43374
98.25 23.75 0 2.31252
98.25 23.5 0 2.46728
98.25 23.25 0 2.4955
98.25 23 0 2.49904
98.25 22.75 0 2.49987
98.25 22.5 0 2.50008
98.25 22.25 0 2.5
98.25 22 0 2.5
98.5 27 0 2.5
98.5 26.75 0 2.49999
98.5 26.5 0 2.47759
98.5 26.25 0 2.42369
98.5 26 0 2.36688
98.5 25.75 0 2.52303
98.5 25.5 0 2.68209
98.5 25.25 0 2.64487
98.5 25 0 2.39333
98.5 24.75 0 2.32023
98.5 24.5 0 2.72882
98.5 24.25 0 2.53449
98.5 24 0 2.47876
98.5 23.75 0 2.38871
98.5 23.5 0 2.4666
98.5 23.25 0 2.50035
98.5 23 0 2.50099
98.5 22.75 0 2.50056
98.5 22.5 0 2.5003
98.5 22.25 0 2.5
98.5 22 0 2.5
98.75 27 0 2.5
98.75 26.75 0 2.499
98.75 26.5 0 2.42399
98.75 26.25 0 2.22189
98.75 26 0 2.51457
98.75 25.75 0 3.04499
98.75 25.5 0 2.46325
98.75 25.25 0 2
98.75 25 0 2.54236
98.75 24.75 0 3.34844
98.75 24.5 0 2.33704
98.75 24.25 0 2
98.75 24 0 2.54966
98.75 23.75 0 2.81735
98.75 23.5 0 2.62147
98.75 23.25 0 2.51466
98.75 23 0 2.50386
98.75 22.75 0 2.50132
98.75 22.5 0 2.50042
98.75 22.25 0 2.5
98.75 22 0 2.5
99 27 0 2.5
99 26.75 0 2.4995
99 26.5 0 2.48696
99 26.25 0 2.48058
99 26 0 2.7161
99 25.75 0 2.56258
99 25.5 0 2.39406
99 25.25 0 2.41852
99 25 0 2.70057
99 24.75 0 2.53888
99 24.5 0 2.43199
99 24.25 0 2.39267
99 24 0 2.65659
99 23.75 0 2.60724
99 23.5 0 2.54853
99 23.25 0 2.5075
99 23 0 2.50209
99 22.75 0 2.50095
99 22.5 0 2.50038
99 22.25 0 2.5
99 22 0 2.5
99.25 27 0 2.5
99.25 26.75 0 2.50064
99.25 26.5 0 2.56868
99.25 26.25 0 2.91119
99.25 26 0 2.55511
99.25 25.75 0 2
99.25 25.5 0 2.51777
99.25 25.25 0 3.32349
99.25 25 0 2.3966
99.25 24.75 0 2
99.25 24.5 0 2.59621
99.25 24.25 0 3.25947
99.25 24 0 2.38963
99.25 23.75 0 2
99.25 23.5 0 2.38693
99.25 23.25 0 2.49233
99.25 23 0 2.49884
99.25 22.75 0 2.50014
99.25 22.5 0 2.50022
99.25 22.25 0 2.5
99.25 22 0 2.5
99.5 27 0 2.5
99.5 26.75 0 2.50039
99.5 26.5 0 2.50587
99.5 26.25 0 2.47418
99.5 26 0 2.46537
99.5 25.75 0 2.41143
99.5 25.5 0 2.67261
99.5 25.25 0 2.56525
99.5 25 0 2.43132
99.5 24.75 0 2.42659
99.5 24.5 0 2.6831
99.5 24.25 0 2.57314
99.5 24 0 2.43255
99.5 23.75 0 2.44292
99.5 23.5 0 2.49838
99.5 23.25 0 2.50279
99.5 23 0 2.50086
99.5 22.75 0 2.50058
99.5 22.5 0 2.50022
99.5 22.25 0 2.5
99.5 22 0 2.5
99.75 27 0 2.5
99.75 26.75 0 2.49996
99.75 26.5 0 2.44665
99.75 26.25 0 2.09894
99.75 26 0 2.39456
99.75 25.75 0 3.31868
99.75 25.5 0 2.43998
99.75 25.25 0 2
99.75 25 0 2.54282
99.75 24.75 0 3.33303
99.75 24.5 0 2.34696
99.75 24.25 0 2
99.75 24 0 2.63753
99.75 23.75 0 2.98664
99.75 23.5 0 2.59843
99.75 23.25 0 2.51369
99.75 23 0 2.50324
99.75 22.75 0 2.50093
99.75 22.5 0 2.50019
99.75 22.25 0 2.5
99.75 22 0 2.5
100 27 0 2.5
100 26.75 0 2.49981
100 26.5 0 2.46027
100 26.25 0 2.40779
100 26 0 2.69851
100 25.75 0 2.49954
100 25.5 0 2.42803
100 25.25 0 2.43775
100 25 0 2.69161
100 24.75 0 2.51837
100 24.5 0 2.44501
100 24.25 0 2.50268
100 24 0 2.5375
100 23.75 0 2.5446
100 23.5 0 2.52577
100 23.25 0 2.50439
100 23 0 2.50061
100 22.75 0 2.49989
100 22.5 0 2.49988
100 22.25 0 2.5
100 22 0 2.5
100.25 27 0 2.5
100.25 26.75 0 2.50105
100.25 26.5 0 2.57464
100.25 26.25 0 2.91377
100.25 26 0 2.61841
100.25 25.75 0 2
100.25 25.5 0 2.49272
100.25 25.25 0 3.33664
100.25 25 0 2.38868
100.25 24.75 0 2
100.25 24.5 0 2.61178
100.25 24.25 0 3.15314
100.25 24 0 2.38166
100.25 23.75 0 2.13088
100.25 23.5 0 2.40391
100.25 23.25 0 2.48852
100.25 23 0 2.49619
100.25 22.75 0 2.49844
100.25 22.5 0 2.49936
100.25 22.25 0 2.5
100.25 22 0 2.5
100.5 27 0 2.5
100.5 26.75 0 2.50002
100.5 26.5 0 2.51679
100.5 26.25 0 2.48941
100.5 26 0 2.2805
100.5 25.75 0 2.50163
100.5 25.5 0 2.76348
100.5 25.25 0 2.45173
100.5 25 0 2.40209
100.5 24.75 0 2.57488
100.5 24.5 0 2.51855
100.5 24.25 0 2.52594
100.5 24 0 2.62623
100.5 23.75 0 2.51933
100.5 23.5 0 2.47843
100.5 23.25 0 2.49061
100.5 23 0 2.49559
100.5 22.75 0 2.49787
100.5 22.5 0 2.49911
100.5 22.25 0 2.5
100.5 22 0 2.5
100.75 27 0 2.5
100.75 26.75 0 2.49967
100.75 26.5 0 2.4775
100.75 26.25 0 2.33584
100.75 26 0 2.4703
100.75 25.75 0 2.97402
100.75 25.5 0 2.41233
100.75 25.25 0 2
100.75 25 0 2.5802
100.75 24.75 0 3.00819
100.75 24.5 0 2.44548
100.75 24.25 0 2.1232
100.75 24 0 2.50835
100.75 23.75 0 2.52584
100.75 23.5 0 2.49463
100.75 23.25 0 2.49425
100.75 23 0 2.49641
100.75 22.75 0 2.49802
100.75 22.5 0 2.49906
100.75 22.25 0 2.5
100.75 22 0 2.5
101 27 0 2.5
101 26.75 0 2.5
101 26.5 0 2.49694
101 26.25 0 2.49286
101 26 0 2.56102
101 25.75 0 2.63238
101 25.5 0 2.45244
101 25.25 0 2.38002
101 25 0 2.56137
101 24.75 0 2.59894
101 24.5 0 2.49395
101 24.25 0 2.40868
101 24 0 2.47679
101 23.75 0 2.49356
101 23.5 0 2.49459
101 23.25 0 2.49599
101 23 0 2.4973
101 22.75 0 2.4984
101 22.5 0 2.49922
101 22.25 0 2.5
101 22 0 2.5
101.25 27 0 2.5
101.25 26.75 0 2.5
101.25 26.5 0 2.5001
101.25 26.25 0 2.5021
101.25 26 0 2.51067
101.25 25.75 0 2.51534
101.25 25.5 0 2.4968
101.25 25.25 0 2.48752
