95.0000 30.0000 -9.1439
95.0000 29.8330 -9.1439
95.0000 29.6670 -10.8516
95.0000 29.5000 -15.7819
95.0000 29.3330 -27.9212
95.0000 29.1670 -33.4983
95.0000 29.0000 -32.2305
95.0000 28.8330 -45.4585
95.0000 28.6670 -50.3296
95.0000 28.5000 -58.6540
95.0000 28.3330 -54.8020
95.0000 28.1670 -51.0727
95.0000 28.0000 -49.7915
95.0000 27.8330 -49.5034
95.0000 27.6670 -51.9588
95.0000 27.5000 -57.6085
95.0000 27.3330 -57.4490
95.0000 27.1670 -56.1773
95.0000 27.0000 -52.8937
95.0000 26.8330 -59.0691
95.0000 26.6670 -63.2542
95.0000 26.5000 -65.7690
95.0000 26.3330 -64.7391
95.0000 26.1670 -57.3626
95.0000 26.0000 -51.8079
95.0000 25.8330 -51.9278
95.0000 25.6670 -56.6032
95.0000 25.5000 -56.6596
95.0000 25.3330 -55.8487
95.0000 25.1670 -49.5353
95.0000 25.0000 -46.1799
95.0000 24.8330 -46.2331
95.0000 24.6670 -49.5630
95.0000 24.5000 -49.4821
95.0000 24.3330 -48.6700
95.0000 24.1670 -42.8012
95.0000 24.0000 -41.5856
95.0000 23.8330 -43.3696
95.0000 23.6670 -45.6483
95.0000 23.5000 -50.8140
95.0000 23.3330 -48.2170
95.0000 23.1670 -45.0817
95.0000 23.0000 -42.8867
95.0000 22.8330 -44.8857
95.0000 22.6670 -50.4358
95.0000 22.5000 -50.6913
95.0000 22.3330 -50.2214
95.0000 22.1670 -44.4216
95.0000 22.0000 -44.7102
95.0000 21.8330 -43.3617
95.0000 21.6670 -48.1851
95.0000 21.5000 -48.3157
95.0000 21.3330 -47.7676
95.0000 21.1670 -43.4956
95.0000 21.0000 -42.5777
95.0000 20.8330 -41.4549
95.0000 20.6670 -46.7115
95.0000 20.5000 -46.8598
95.0000 20.3330 -46.5824
95.0000 20.1670 -42.7193
95.0000 20.0000 -41.3493
95.0000 19.8330 -43.7512
95.0000 19.6670 -44.4462
95.0000 19.5000 -44.5744
95.0000 19.3330 -43.6659
95.0000 19.1670 -43.7171
95.0000 19.0000 -41.6788
95.0000 18.8330 -41.4464
95.0000 18.6670 -40.2457
95.0000 18.5000 -44.8863
95.0000 18.3330 -42.4219
95.0000 18.1670 -42.7893
95.0000 18.0000 -43.5807
95.0000 17.8330 -40.8593
95.0000 17.6670 -40.7229
95.0000 17.5000 -43.1551
95.0000 17.3330 -42.1330
95.0000 17.1670 -40.6896
95.0000 17.0000 -40.6090
95.0000 16.8330 -38.4874
95.0000 16.6670 -39.3036
95.0000 16.5000 -47.1725
95.0000 16.3330 -42.9047
95.0000 16.1670 -41.8558
95.0000 16.0000 -42.4133
95.0000 15.8330 -40.9613
95.0000 15.6670 -41.1672
95.0000 15.5000 -45.3973
95.0000 15.3330 -41.3537
95.0000 15.1670 -40.3931
95.0000 15.0000 -39.6021
95.0000 14.8330 -37.4676
95.0000 14.6670 -37.0027
95.0000 14.5000 -39.9929
95.0000 14.3330 -35.7263
95.0000 14.1670 -33.8705
95.0000 14.0000 -30.3507
95.0000 13.8330 -26.1795
95.0000 13.6670 -24.4675
95.0000 13.5000 -24.0016
