44289	Zhaoqing	112.7194 	23.6934 
44290	Zhaoqing	112.7251 	23.6921 
44291	Zhaoqing	112.7306 	23.6932 
44292	Zhaoqing	112.7336 	23.6913 
44293	Zhaoqing	112.7341 	23.6832 
44294	Zhaoqing	112.7330 	23.6766 
44295	Zhaoqing	112.7331 	23.6693 
44296	Zhaoqing	112.7380 	23.6664 
44297	Zhaoqing	112.7431 	23.6691 
44298	Zhaoqing	112.7487 	23.6745 
44299	Zhaoqing	112.7575 	23.6787 
44300	Zhaoqing	112.7673 	23.6790 
44301	Zhaoqing	112.7736 	23.6734 
44302	Zhaoqing	112.7755 	23.6586 
44303	Zhaoqing	112.7736 	23.6484 
44304	Zhaoqing	112.7670 	23.6427 
44305	Zhaoqing	112.7597 	23.6397 
44306	Zhaoqing	112.7503 	23.6348 
44307	Zhaoqing	112.7482 	23.6305 
44308	Zhaoqing	112.7482 	23.6291 
44309	Zhaoqing	112.7463 	23.6209 
44310	Zhaoqing	112.7515 	23.6102 
44311	Zhaoqing	112.7614 	23.6059 
44312	Zhaoqing	112.7679 	23.6033 
44313	Zhaoqing	112.7758 	23.5905 
44314	Zhaoqing	112.7801 	23.5808 
44315	Zhaoqing	112.7842 	23.5759 
44316	Zhaoqing	112.7903 	23.5691 
44317	Zhaoqing	112.7946 	23.5608 
44318	Zhaoqing	112.8019 	23.5526 
44319	Zhaoqing	112.8094 	23.5516 
44320	Zhaoqing	112.8164 	23.5524 
44321	Zhaoqing	112.8224 	23.5530 
44322	Zhaoqing	112.8263 	23.5494 
44323	Zhaoqing	112.8317 	23.5466 
44324	Zhaoqing	112.8378 	23.5400 
44325	Zhaoqing	112.8423 	23.5280 
44326	Zhaoqing	112.8440 	23.5138 
44327	Zhaoqing	112.8391 	23.4964 
44328	Zhaoqing	112.8349 	23.4862 
44329	Zhaoqing	112.8242 	23.4758 
44330	Zhaoqing	112.8135 	23.4678 
44331	Zhaoqing	112.8047 	23.4613 
44332	Zhaoqing	112.7972 	23.4497 
44333	Zhaoqing	112.7909 	23.4365 
44334	Zhaoqing	112.7850 	23.4165 
44335	Zhaoqing	112.7841 	23.4112 
44336	Zhaoqing	112.7817 	23.4037 
44337	Zhaoqing	112.7816 	23.3846 
44338	Zhaoqing	112.7866 	23.3767 
44339	Zhaoqing	112.8259 	23.3519 
44340	Zhaoqing	112.8311 	23.3479 
44341	Zhaoqing	112.8391 	23.3382 
44342	Zhaoqing	112.8430 	23.3225 
44343	Zhaoqing	112.8402 	23.3117 
44344	Zhaoqing	112.8369 	23.3054 
44345	Zhaoqing	112.8335 	23.2995 
44346	Zhaoqing	112.8325 	23.2862 
44347	Zhaoqing	112.8345 	23.2791 
44348	Zhaoqing	112.8349 	23.2724 
44349	Zhaoqing	112.8311 	23.2652 
44350	Zhaoqing	112.8274 	23.2599 
44351	Zhaoqing	112.8218 	23.2562 
44352	Zhaoqing	112.8169 	23.2513 
44353	Zhaoqing	112.8219 	23.2474 
