45339	Zhongshan	113.6049 	22.5460 
45340	Zhongshan	113.6051 	22.5460 
45341	Zhongshan	113.6054 	22.5451 
45342	Zhongshan	113.6057 	22.5435 
45343	Zhongshan	113.6057 	22.5413 
45344	Zhongshan	113.6065 	22.5376 
45345	Zhongshan	113.6071 	22.5360 
45346	Zhongshan	113.6071 	22.5335 
45347	Zhongshan	113.6071 	22.5326 
45348	Zhongshan	113.6074 	22.5307 
45349	Zhongshan	113.6085 	22.5260 
45350	Zhongshan	113.6090 	22.5238 
45351	Zhongshan	113.6093 	22.5238 
45352	Zhongshan	113.6104 	22.5190 
45353	Zhongshan	113.6107 	22.5168 
45354	Zhongshan	113.6110 	22.5168 
45355	Zhongshan	113.6126 	22.5104 
45356	Zhongshan	113.6132 	22.5082 
45357	Zhongshan	113.6137 	22.5060 
45358	Zhongshan	113.6137 	22.5043 
45359	Zhongshan	113.6113 	22.5037 
45360	Zhongshan	113.6087 	22.5032 
45361	Zhongshan	113.6074 	22.5032 
45362	Zhongshan	113.6068 	22.5029 
45363	Zhongshan	113.6068 	22.5026 
45364	Zhongshan	113.6065 	22.5024 
45365	Zhongshan	113.6057 	22.5018 
45366	Zhongshan	113.6043 	22.5010 
45367	Zhongshan	113.6035 	22.5010 
45368	Zhongshan	113.6035 	22.5013 
45369	Zhongshan	113.6032 	22.5015 
45370	Zhongshan	113.6024 	22.5021 
45371	Zhongshan	113.6001 	22.5021 
45372	Zhongshan	113.5987 	22.5018 
45373	Zhongshan	113.5987 	22.5015 
45374	Zhongshan	113.5954 	22.5013 
45375	Zhongshan	113.5946 	22.5013 
45376	Zhongshan	113.5932 	22.5013 
45377	Zhongshan	113.5921 	22.5015 
45378	Zhongshan	113.5921 	22.5021 
45379	Zhongshan	113.5915 	22.5026 
45380	Zhongshan	113.5912 	22.5029 
45381	Zhongshan	113.5904 	22.5029 
45382	Zhongshan	113.5868 	22.5018 
45383	Zhongshan	113.5860 	22.5015 
45384	Zhongshan	113.5857 	22.5004 
45385	Zhongshan	113.5857 	22.4993 
45386	Zhongshan	113.5857 	22.4990 
45387	Zhongshan	113.5857 	22.4971 
45388	Zhongshan	113.5849 	22.4949 
45389	Zhongshan	113.5837 	22.4938 
45390	Zhongshan	113.5837 	22.4924 
45391	Zhongshan	113.5840 	22.4921 
45392	Zhongshan	113.5846 	22.4921 
45393	Zhongshan	113.5849 	22.4918 
45394	Zhongshan	113.5849 	22.4907 
45395	Zhongshan	113.5849 	22.4901 
45396	Zhongshan	113.5849 	22.4890 
45397	Zhongshan	113.5832 	22.4871 
45398	Zhongshan	113.5818 	22.4865 
45399	Zhongshan	113.5810 	22.4868 
45400	Zhongshan	113.5768 	22.4871 
45401	Zhongshan	113.5757 	22.4871 
45402	Zhongshan	113.5757 	22.4854 
45403	Zhongshan	113.5762 	22.4849 
45404	Zhongshan	113.5762 	22.4829 
45405	Zhongshan	113.5762 	22.4812 
45406	Zhongshan	113.5760 	22.4804 
45407	Zhongshan	113.5751 	22.4782 
45408	Zhongshan	113.5732 	22.4732 
45409	Zhongshan	113.5726 	22.4715 
45410	Zhongshan	113.5715 	22.4699 
45411	Zhongshan	113.5713 	22.4696 
45412	Zhongshan	113.5713 	22.4676 
45413	Zhongshan	113.5715 	22.4674 
45414	Zhongshan	113.5715 	22.4657 
45415	Zhongshan	113.5713 	22.4643 
45416	Zhongshan	113.5707 	22.4621 
45417	Zhongshan	113.5699 	22.4590 
45418	Zhongshan	113.5696 	22.4590 
45419	Zhongshan	113.5693 	22.4582 
45420	Zhongshan	113.5687 	22.4557 
45421	Zhongshan	113.5685 	22.4540 
45422	Zhongshan	113.5685 	22.4524 
45423	Zhongshan	113.5682 	22.4518 
45424	Zhongshan	113.5671 	22.4518 
45425	Zhongshan	113.5671 	22.4521 
45426	Zhongshan	113.5626 	22.4529 
45427	Zhongshan	113.5607 	22.4529 
45428	Zhongshan	113.5590 	22.4479 
45429	Zhongshan	113.5587 	22.4468 
45430	Zhongshan	113.5585 	22.4460 
45431	Zhongshan	113.5582 	22.4451 
45432	Zhongshan	113.5579 	22.4443 
45433	Zhongshan	113.5576 	22.4438 
45434	Zhongshan	113.5560 	22.4413 
45435	Zhongshan	113.5543 	22.4390 
45436	Zhongshan	113.5535 	22.4385 
45437	Zhongshan	113.5512 	22.4385 
45438	Zhongshan	113.5512 	22.4368 
45439	Zhongshan	113.5501 	22.4351 
45440	Zhongshan	113.5488 	22.4335 
45441	Zhongshan	113.5485 	22.4329 
45442	Zhongshan	113.5485 	22.4326 
45443	Zhongshan	113.5504 	22.4315 
45444	Zhongshan	113.5510 	22.4312 
45445	Zhongshan	113.5515 	22.4310 
45446	Zhongshan	113.5518 	22.4307 
45447	Zhongshan	113.5518 	22.4301 
45448	Zhongshan	113.5515 	22.4293 
45449	Zhongshan	113.5512 	22.4290 
45450	Zhongshan	113.5485 	22.4288 
45451	Zhongshan	113.5454 	22.4282 
45452	Zhongshan	113.5451 	22.4274 
45453	Zhongshan	113.5451 	22.4271 
45454	Zhongshan	113.5454 	22.4268 
45455	Zhongshan	113.5465 	22.4262 
45456	Zhongshan	113.5476 	22.4262 
45457	Zhongshan	113.5476 	22.4265 
45458	Zhongshan	113.5482 	22.4265 
45459	Zhongshan	113.5485 	22.4257 
45460	Zhongshan	113.5485 	22.4246 
45461	Zhongshan	113.5479 	22.4241 
45462	Zhongshan	113.5404 	22.4250 
45463	Zhongshan	113.5294 	22.4249 
45464	Zhongshan	113.5202 	22.4238 
45465	Zhongshan	113.5161 	22.4200 
45466	Zhongshan	113.5055 	22.4197 
45467	Zhongshan	113.4989 	22.4224 
45468	Zhongshan	113.4936 	22.4205 
45469	Zhongshan	113.4877 	22.4128 
45470	Zhongshan	113.4840 	22.4028 
45471	Zhongshan	113.4811 	22.3879 
45472	Zhongshan	113.4830 	22.3757 
45473	Zhongshan	113.4873 	22.3699 
45474	Zhongshan	113.4917 	22.3574 
45475	Zhongshan	113.4911 	22.3457 
45476	Zhongshan	113.4884 	22.3350 
45477	Zhongshan	113.4834 	22.3254 
45478	Zhongshan	113.4759 	22.3199 
45479	Zhongshan	113.4690 	22.3136 
45480	Zhongshan	113.4695 	22.3033 
45481	Zhongshan	113.4779 	22.2946 
45482	Zhongshan	113.4913 	22.2874 
45483	Zhongshan	113.5007 	22.2766 
45484	Zhongshan	113.5040 	22.2724 
45485	Zhongshan	113.5095 	22.2633 
45486	Zhongshan	113.5028 	22.2539 
45487	Zhongshan	113.4921 	22.2516 
45488	Zhongshan	113.4842 	22.2497 
45489	Zhongshan	113.4796 	22.2445 
45490	Zhongshan	113.4761 	22.2336 
45491	Zhongshan	113.4686 	22.2296 
45492	Zhongshan	113.4593 	22.2243 
45493	Zhongshan	113.4560 	22.2221 
45494	Zhongshan	113.4484 	22.2147 
45495	Zhongshan	113.4408 	22.2078 
45496	Zhongshan	113.4295 	22.2000 
45497	Zhongshan	113.4185 	22.1964 
45498	Zhongshan	113.4185 	22.1965 
45499	Zhongshan	113.4182 	22.1971 
45500	Zhongshan	113.4179 	22.1974 
45501	Zhongshan	113.4175 	22.1974 
45502	Zhongshan	113.4171 	22.1974 
45503	Zhongshan	113.4171 	22.1971 
45504	Zhongshan	113.4143 	22.1957 
45505	Zhongshan	113.4135 	22.1957 
45506	Zhongshan	113.4124 	22.1951 
45507	Zhongshan	113.4118 	22.1949 
45508	Zhongshan	113.4107 	22.1943 
45509	Zhongshan	113.4101 	22.1940 
45510	Zhongshan	113.4101 	22.1938 
45511	Zhongshan	113.4090 	22.1932 
45512	Zhongshan	113.4079 	22.1926 
45513	Zhongshan	113.4074 	22.1924 
45514	Zhongshan	113.4054 	22.1915 
45515	Zhongshan	113.4043 	22.1912 
45516	Zhongshan	113.4032 	22.1907 
45517	Zhongshan	113.4032 	22.1904 
45518	Zhongshan	113.4026 	22.1901 
45519	Zhongshan	113.4015 	22.1896 
45520	Zhongshan	113.4010 	22.1893 
45521	Zhongshan	113.3996 	22.1888 
45522	Zhongshan	113.3994 	22.1888 
45523	Zhongshan	113.3976 	22.1929 
45524	Zhongshan	113.3922 	22.1991 
45525	Zhongshan	113.3916 	22.2078 
45526	Zhongshan	113.3809 	22.2202 
45527	Zhongshan	113.3785 	22.2224 
45528	Zhongshan	113.3929 	22.2222 
45529	Zhongshan	113.3892 	22.2270 
45530	Zhongshan	113.3853 	22.2306 
45531	Zhongshan	113.3801 	22.2357 
45532	Zhongshan	113.3746 	22.2402 
45533	Zhongshan	113.3656 	22.2432 
45534	Zhongshan	113.3582 	22.2440 
45535	Zhongshan	113.3524 	22.2462 
45536	Zhongshan	113.3465 	22.2496 
45537	Zhongshan	113.3415 	22.2552 
45538	Zhongshan	113.3354 	22.2655 
45539	Zhongshan	113.3322 	22.2751 
45540	Zhongshan	113.3294 	22.2826 
45541	Zhongshan	113.3270 	22.2900 
45542	Zhongshan	113.3239 	22.2973 
45543	Zhongshan	113.3211 	22.3036 
45544	Zhongshan	113.3192 	22.3105 
45545	Zhongshan	113.3180 	22.3141 
45546	Zhongshan	113.3166 	22.3191 
45547	Zhongshan	113.3148 	22.3268 
45548	Zhongshan	113.3138 	22.3330 
45549	Zhongshan	113.3124 	22.3381 
45550	Zhongshan	113.3099 	22.3421 
45551	Zhongshan	113.3062 	22.3459 
45552	Zhongshan	113.2995 	22.3533 
45553	Zhongshan	113.2960 	22.3584 
45554	Zhongshan	113.2917 	22.3647 
45555	Zhongshan	113.2867 	22.3717 
45556	Zhongshan	113.2748 	22.3856 
45557	Zhongshan	113.2682 	22.3917 
45558	Zhongshan	113.2626 	22.3956 
45559	Zhongshan	113.2576 	22.3995 
45560	Zhongshan	113.2568 	22.4048 
45561	Zhongshan	113.2558 	22.4110 
45562	Zhongshan	113.2544 	22.4155 
45563	Zhongshan	113.2533 	22.4203 
45564	Zhongshan	113.2516 	22.4265 
45565	Zhongshan	113.2515 	22.4315 
45566	Zhongshan	113.2535 	22.4403 
45567	Zhongshan	113.2530 	22.4450 
45568	Zhongshan	113.2504 	22.4513 
45569	Zhongshan	113.2484 	22.4565 
45570	Zhongshan	113.2463 	22.4610 
45571	Zhongshan	113.2439 	22.4666 
45572	Zhongshan	113.2421 	22.4744 
45573	Zhongshan	113.2407 	22.4786 
45574	Zhongshan	113.2372 	22.4874 
45575	Zhongshan	113.2315 	22.4949 
45576	Zhongshan	113.2266 	22.4995 
45577	Zhongshan	113.2204 	22.5063 
45578	Zhongshan	113.2175 	22.5112 
45579	Zhongshan	113.2152 	22.5160 
45580	Zhongshan	113.2118 	22.5193 
45581	Zhongshan	113.2081 	22.5219 
45582	Zhongshan	113.2030 	22.5260 
45583	Zhongshan	113.1973 	22.5307 
45584	Zhongshan	113.1932 	22.5358 
45585	Zhongshan	113.1893 	22.5404 
45586	Zhongshan	113.1869 	22.5435 
45587	Zhongshan	113.1828 	22.5482 
45588	Zhongshan	113.1828 	22.5482 
