119.333333333	14.2961613213	-3000
119.320767194	14.25	-3000
119.333333333	14.1985930726	-3000
119.351713395	14.1666666667	-3000
119.393367156	14.0833333333	-3000
119.398579851	14	-3000
119.416666667	13.9523305073	-3000
119.456367925	13.9166666667	-3000
119.5	13.8829075446	-3000
119.525294848	13.8333333333	-3000
119.583333333	13.7946169774	-3000
119.666666667	13.8165484617	-3000
119.75	13.7875982051	-3000
119.833333333	13.7617370896	-3000
119.88910761	13.75	-3000
119.916666667	13.7329683701	-3000
120	13.7221659919	-3000
120.083333333	13.6833726416	-3000
120.106275303	13.6666666667	-3000
120.166666667	13.6088501289	-3000
120.193341436	13.5833333333	-3000
120.188620562	13.5	-3000
120.166666667	13.460861057	-3000
120.083333333	13.490061162	-3000
120.071808511	13.5	-3000
120.005459771	13.5833333333	-3000
120	13.5878831397	-3000
119.968333334	13.5833333333	-3000
119.954237287	13.5	-3000
119.916666667	13.4505208333	-3000
119.888990268	13.4166666667	-3000
119.904997135	13.3333333333	-3000
119.916666667	13.3166461935	-3000
119.980490198	13.25	-3000
120	13.2366478791	-3000
120.083333333	13.2359045843	-3000
120.148799062	13.1666666667	-3000
120.166666667	13.1527777761	-3000
120.228886167	13.0833333333	-3000
120.25	13.0491749197	-3000
120.295482298	13	-3000
120.25	12.9783681755	-3000
120.166666667	12.9702222223	-3000
120.083333333	12.9898012554	-3000
120.042194093	13	-3000
120	13.0085763286	-3000
119.916666667	13.0394626359	-3000
119.833333333	13.08110587	-3000
119.75	13.0746421268	-3000
119.666666667	13.0146198819	-3000
119.583333333	13.0213114768	-3000
119.5	13.0699430195	-3000
119.477809253	13.0833333333	-3000
119.416666667	13.1053796411	-3000
119.333333333	13.110382249	-3000
119.25	13.1317488253	-3000
119.166666667	13.1123882482	-3000
119.094444445	13.0833333333	-3000
119.083333333	13.0778301886	-3000
119.00400641	13	-3000
119	12.9818840586	-3000
118.916666667	12.9471476525	-3000
118.853158603	13	-3000
118.833333333	13.0148539792	-3000
118.75	13.0485581011	-3000
118.666666667	13.074144487	-3000
118.583333333	13.0457746486	-3000
118.571767499	13	-3000
118.583333333	12.955479453	-3000
118.59423077	12.9166666667	-3000
118.583333333	12.9113106492	-3000
118.5	12.8735555559	-3000
118.44816724	12.8333333333	-3000
118.416666667	12.8174740486	-3000
118.333333333	12.7640931358	-3000
118.309959352	12.75	-3000
118.256209151	12.6666666667	-3000
118.265015015	12.5833333333	-3000
118.25	12.5698924735	-3000
118.235380117	12.5833333333	-3000
118.166666667	12.6111111095	-3000
118.13456284	12.5833333333	-3000
118.154339249	12.5	-3000
118.145251398	12.4166666667	-3000
118.166666667	12.368750001	-3000
118.237500002	12.3333333333	-3000
118.166666667	12.2970085467	-3000
118.133333335	12.25	-3000
118.083333333	12.2089552234	-3000
118.036501378	12.1666666667	-3000
118	12.1406862736	-3000
117.916666667	12.1219696949	-3000
117.889596601	12.0833333333	-3000
117.916666667	12.0518518537	-3000
117.975988701	12	-3000
117.916666667	11.9520547936	-3000
117.833333333	11.9175824175	-3000
117.832697203	11.9166666667	-3000
117.793524414	11.8333333333	-3000
117.75	11.7550890595	-3000
117.666666667	11.7840136041	-3000
117.628508771	11.8333333333	-3000
117.583333333	11.845304509	-3000
117.5	11.875	-3000
117.444536885	11.9166666667	-3000
117.416666667	11.9439024379	-3000
117.347941568	12	-3000
117.333333333	12.0107526879	-3000
117.25	12.0796232875	-3000
117.238016224	12.0833333333	-3000
117.166666667	12.1206597239	-3000
117.083333333	12.154297851	-3000
117	12.1600877196	-3000
116.963607594	12.1666666667	-3000
116.916666667	12.1749813159	-3000
116.892269736	12.1666666667	-3000
116.833333333	12.1281362002	-3000
116.791955349	12.1666666667	-3000
116.75	12.1876929005	-3000
116.703299058	12.1666666667	-3000
116.667167167	12.0833333333	-3000
116.666666667	12.0830152672	-3000
116.666397849	12.0833333333	-3000
116.623088683	12.1666666667	-3000
116.583333333	12.1825010131	-3000
116.5	12.1842885365	-3000
116.480783045	12.1666666667	-3000
116.419580777	12.0833333333	-3000
116.416666667	12.0784008307	-3000
116.333333333	12.0731481481	-3000
116.298904538	12.0833333333	-3000
116.25	12.0979634821	-3000
116.166666667	12.0982950578	-3000
116.156479508	12.0833333333	-3000
116.141998038	12	-3000
116.083333333	11.9458049883	-3000
116.036673928	11.9166666667	-3000
116.003943759	11.8333333333	-3000
116.009449244	11.75	-3000
116	11.7357954544	-3000
115.972402245	11.6666666667	-3000
115.969017093	11.5833333333	-3000
115.920888055	11.5	-3000
115.916666667	11.4950110866	-3000
115.847521201	11.4166666667	-3000
115.833333333	11.4045022366	-3000
115.75	11.4068152457	-3000
115.697845024	11.3333333333	-3000
115.666666667	11.2755102019	-3000
115.638733705	11.25	-3000
115.603932584	11.1666666667	-3000
115.583333333	11.153381642	-3000
115.556629837	11.0833333333	-3000
115.52385621	11	-3000
115.537301588	10.9166666667	-3000
115.571568628	10.8333333333	-3000
115.515625	10.75	-3000
115.5	10.730519481	-3000
115.416666667	10.727883935	-3000
115.387488328	10.75	-3000
115.389363723	10.8333333333	-3000
115.396867168	10.9166666667	-3000
115.416666667	10.977342551	-3000
115.453914141	11	-3000
115.416666667	11.0399729013	-3000
115.408959538	11.0833333333	-3000
115.416551882	11.1666666667	-3000
115.416666667	11.167211329	-3000
115.481958763	11.25	-3000
115.488333333	11.3333333333	-3000
115.466019417	11.4166666667	-3000
115.447665056	11.5	-3000
115.416666667	11.5330756009	-3000
115.379166668	11.5833333333	-3000
115.333333333	11.6367713014	-3000
115.310344828	11.6666666667	-3000
115.250745157	11.75	-3000
115.25	11.7508474588	-3000
115.247991969	11.75	-3000
115.166666667	11.7099009901	-3000
115.083333333	11.697468102	-3000
115.020862967	11.75	-3000
115	11.773391813	-3000
114.94794552	11.8333333333	-3000
114.916666667	11.857538407	-3000
114.855465221	11.8333333333	-3000
114.833333333	11.8218954243	-3000
114.75	11.8071148818	-3000
114.666666667	11.780050084	-3000
114.583333333	11.7655709336	-3000
114.5	11.7636940529	-3000
114.416666667	11.7550897151	-3000
114.333333333	11.76172402	-3000
114.298125635	11.75	-3000
114.25	11.7144194767	-3000
114.212188611	11.6666666667	-3000
114.25	11.6490756075	-3000
114.319299012	11.5833333333	-3000
114.258701635	11.5	-3000
114.25	11.4926208127	-3000
114.176585722	11.4166666667	-3000
114.166666667	11.3993031358	-3000
114.083333333	11.3445850909	-3000
114.067978248	11.3333333333	-3000
114.083333333	11.3096646965	-3000
114.166666667	11.2810313081	-3000
114.25	11.2777134031	-3000
114.307148546	11.25	-3000
114.25	11.2161237026	-3000
114.166666667	11.1698763669	-3000
114.164550016	11.1666666667	-3000
114.083333333	11.1239696691	-3000
114.040223854	11.0833333333	-3000
114	11.0473564838	-3000
113.945860157	11	-3000
113.916666667	10.9214766721	-3000
113.913168942	10.9166666667	-3000
113.916666667	10.9012345672	-3000
113.930209295	10.8333333333	-3000
113.948170731	10.75	-3000
113.916666667	10.7443098382	-3000
113.833333333	10.7110244979	-3000
113.773343374	10.6666666667	-3000
113.75	10.5992753605	-3000
113.735960145	10.6666666667	-3000
113.666666667	10.726997897	-3000
113.583333333	10.6907726675	-3000
113.552031507	10.6666666667	-3000
113.5	10.6355869249	-3000
113.416666667	10.5905330877	-3000
113.377499998	10.5833333333	-3000
113.333333333	10.5691773507	-3000
113.25	10.5441384191	-3000
113.209150329	10.5	-3000
113.166666667	10.4551414748	-3000
113.083333333	10.4207317084	-3000
113.030228759	10.5	-3000
113	10.5214120348	-3000
112.916666667	10.5576368868	-3000
112.882568516	10.5833333333	-3000
112.84096244	10.6666666667	-3000
112.833333333	10.6722222219	-3000
112.787234043	10.6666666667	-3000
112.75	10.6616088633	-3000
112.666666667	10.602748692	-3000
112.583333333	10.601805831	-3000
112.559041396	10.5833333333	-3000
112.559270218	10.5	-3000
112.548085903	10.4166666667	-3000
112.5	10.3993090664	-3000
112.420813107	10.3333333333	-3000
112.416666667	10.3283527695	-3000
112.333333333	10.2535383105	-3000
112.326388891	10.25	-3000
112.25	10.2247786199	-3000
112.166666667	10.1987356345	-3000
112.083333333	10.2123166422	-3000
112.034575904	10.1666666667	-3000
112	10.1056270848	-3000
111.959732989	10.0833333333	-3000
111.916666667	10.0694212578	-3000
111.833333333	10.0441604331	-3000
111.799506525	10	-3000
111.755014938	9.91666666667	-3000
111.75	9.91034946218	-3000
111.666666667	9.87764857958	-3000
111.630161772	9.83333333333	-3000
111.583333333	9.79407566041	-3000
111.5	9.78739184141	-3000
111.432628063	9.75	-3000
111.416666667	9.72695605457	-3000
111.337217514	9.66666666667	-3000
111.333333333	9.64189189176	-3000
111.25	9.63075506439	-3000
111.166666667	9.61813186606	-3000
111.083333333	9.61516203483	-3000
111	9.625	-3000
110.952702704	9.58333333333	-3000
110.916666667	9.55567081521	-3000
110.83911368	9.5	-3000
110.833333333	9.49009900975	-3000
110.770833333	9.5	-3000
110.75	9.5202020208	-3000
110.684895833	9.58333333333	-3000
110.666666667	9.65625	-3000
110.665229885	9.66666666667	-3000
110.61969697	9.75	-3000
110.583333333	9.82407407401	-3000
110.581785346	9.83333333333	-3000
110.583333333	9.83474576271	-3000
110.639644012	9.91666666667	-3000
110.666666667	9.94422442218	-3000
110.725886524	9.91666666667	-3000
110.716091956	9.83333333333	-3000
110.75	9.78863636404	-3000
110.770745431	9.83333333333	-3000
110.765784586	9.91666666667	-3000
110.75	9.94961240391	-3000
110.730392157	10	-3000
110.731944444	10.0833333333	-3000
110.75	10.0944302181	-3000
110.812064541	10.1666666667	-3000
110.831369248	10.25	-3000
110.833333333	10.2755208338	-3000
110.8636612	10.3333333333	-3000
110.916666667	10.3548601866	-3000
110.98250591	10.4166666667	-3000
111	10.4412840977	-3000
111.041725767	10.5	-3000
111.083333333	10.5606060624	-3000
111.096586347	10.5833333333	-3000
111.130599586	10.6666666667	-3000
111.14422592	10.75	-3000
111.166666667	10.7757076845	-3000
111.206368158	10.8333333333	-3000
111.25	10.8892930051	-3000
111.272413795	10.9166666667	-3000
111.25	10.9797178134	-3000
111.166666667	10.9884111819	-3000
111.083333333	10.9198816866	-3000
111.077922076	10.9166666667	-3000
111.005791506	10.8333333333	-3000
111	10.82765868	-3000
110.916666667	10.8312728937	-3000
110.914934565	10.8333333333	-3000
110.916666667	10.8345896148	-3000
110.968354431	10.9166666667	-3000
110.97783688	11	-3000
111	11.0166002661	-3000
111.037430167	11.0833333333	-3000
111.083333333	11.1595547299	-3000
111.166666667	11.164568767	-3000
111.169496854	11.1666666667	-3000
111.166666667	11.1851851841	-3000
111.14811543	11.25	-3000
111.166666667	11.2774869104	-3000
111.25	11.3319209019	-3000
111.262820512	11.3333333333	-3000
111.333333333	11.3387638231	-3000
111.383152172	11.3333333333	-3000
111.416666667	11.3269890249	-3000
111.5	11.2844202891	-3000
111.552785923	11.3333333333	-3000
111.5	11.3629385978	-3000
111.430496454	11.4166666667	-3000
111.427876691	11.5	-3000
111.416666667	11.5254110595	-3000
111.333333333	11.5796045785	-3000
111.326685219	11.5833333333	-3000
111.25	11.6570112891	-3000
111.166666667	11.6356457969	-3000
111.103009259	11.6666666667	-3000
111.083333333	11.7186544339	-3000
111.074197861	11.75	-3000
111.083333333	11.7744047617	-3000
111.094075521	11.8333333333	-3000
111.083333333	11.8596072197	-3000
111.027168234	11.9166666667	-3000
111	11.9286042253	-3000
110.968936677	11.9166666667	-3000
110.916666667	11.8638285001	-3000
110.833333333	11.835597828	-3000
110.791549951	11.9166666667	-3000
110.806634304	12	-3000
110.788346186	12.0833333333	-3000
110.75	12.1411498711	-3000
110.666666667	12.1550736502	-3000
110.617132867	12.1666666667	-3000
110.583333333	12.1810515871	-3000
110.515594542	12.25	-3000
110.583333333	12.3131244332	-3000
110.653301887	12.3333333333	-3000
110.666666667	12.3354668675	-3000
110.74738024	12.4166666667	-3000
110.75	12.4313725494	-3000
110.833333333	12.4256465516	-3000
110.840707965	12.4166666667	-3000
110.833333333	12.3587962985	-3000
110.828715364	12.3333333333	-3000
110.833333333	12.3251121094	-3000
110.916666667	12.2934451203	-3000
111	12.2522170058	-3000
111.083333333	12.2701149421	-3000
111.166666667	12.2681159414	-3000
111.184139784	12.25	-3000
111.166666667	12.2410910086	-3000
111.083333333	12.2376504776	-3000
111	12.2475058685	-3000
110.939583334	12.1666666667	-3000
111	12.1214285716	-3000
111.083333333	12.106855544	-3000
111.144917582	12.0833333333	-3000
111.154203718	12	-3000
111.166666667	11.9879274319	-3000
111.206095482	12	-3000
111.25	12.0285160566	-3000
111.333333333	12.0511926909	-3000
111.35965246	12.0833333333	-3000
111.369114498	12.1666666667	-3000
111.333333333	12.2165920114	-3000
111.283858483	12.25	-3000
111.333333333	12.2797737867	-3000
111.388831437	12.3333333333	-3000
111.416666667	12.3711908112	-3000
111.5	12.3351505711	-3000
111.583333333	12.3529067039	-3000
111.64884393	12.4166666667	-3000
111.638320943	12.5	-3000
111.630327245	12.5833333333	-3000
111.666666667	12.6002120885	-3000
111.75	12.6129269724	-3000
111.783424909	12.6666666667	-3000
111.833333333	12.7365384599	-3000
111.846451774	12.75	-3000
111.903508772	12.8333333333	-3000
111.840897818	12.9166666667	-3000
111.833333333	12.9386724383	-3000
111.808695652	13	-3000
111.833333333	13.0259938836	-3000
111.916666667	13.0672819714	-3000
111.978778469	13.0833333333	-3000
112	13.089511754	-3000
112.083333333	13.1145169859	-3000
112.154684095	13.1666666667	-3000
112.166666667	13.1773879143	-3000
112.25	13.1700367648	-3000
112.333333333	13.1796171168	-3000
112.416666667	13.1767708336	-3000
112.5	13.2090825289	-3000
112.583333333	13.1938187182	-3000
112.666666667	13.197445256	-3000
112.75	13.246615087	-3000
112.833333333	13.2274305572	-3000
112.916666667	13.2071428572	-3000
113	13.2362671643	-3000
113.004428342	13.25	-3000
113.083333333	13.2901310399	-3000
113.125348466	13.3333333333	-3000
113.159050179	13.4166666667	-3000
113.095286886	13.5	-3000
113.083333333	13.5297619055	-3000
113.032526881	13.5833333333	-3000
113.083333333	13.6176470593	-3000
113.162558685	13.6666666667	-3000
113.083333333	13.7092803021	-3000
113	13.7229756291	-3000
112.965486949	13.75	-3000
113	13.8246471236	-3000
113.008574491	13.8333333333	-3000
113.083333333	13.8739801869	-3000
113.166666667	13.838646202	-3000
113.248554316	13.9166666667	-3000
113.25	13.9184343435	-3000
113.278573955	14	-3000
113.25	14.0780193234	-3000
113.223039215	14.0833333333	-3000
113.166666667	14.0945747793	-3000
113.131498471	14.0833333333	-3000
113.083333333	14.0690863865	-3000
113.052898551	14.0833333333	-3000
113.055887371	14.1666666667	-3000
113	14.2201360539	-3000
112.935212661	14.1666666667	-3000
112.916666667	14.1313559314	-3000
112.869180632	14.0833333333	-3000
112.833333333	14.0566343044	-3000
112.788362702	14	-3000
112.75	13.9589229549	-3000
112.712178792	14	-3000
112.725679321	14.0833333333	-3000
112.75	14.1383028577	-3000
112.77372549	14.1666666667	-3000
112.80926878	14.25	-3000
112.825819672	14.3333333333	-3000
112.833333333	14.3553157474	-3000
112.875480505	14.4166666667	-3000
112.916666667	14.4591114869	-3000
112.95660277	14.4166666667	-3000
113	14.3594736854	-3000
113.083333333	14.370979021	-3000
113.166666667	14.3591370558	-3000
113.25	14.3360730593	-3000
113.259615385	14.3333333333	-3000
113.333333333	14.2962962985	-3000
113.379077166	14.25	-3000
113.416666667	14.2161290298	-3000
113.456743002	14.25	-3000
113.447640116	14.3333333333	-3000
113.454907586	14.4166666667	-3000
113.5	14.48199446	-3000
113.506632651	14.5	-3000
113.583333333	14.5697278927	-3000
113.638471179	14.5833333333	-3000
113.66004415	14.6666666667	-3000
113.583333333	14.7129999995	-3000
113.514814814	14.75	-3000
113.5	14.7725352099	-3000
113.416666667	14.8315018315	-3000
113.413522013	14.8333333333	-3000
113.360465114	14.9166666667	-3000
113.333333333	14.9886196765	-3000
113.25	14.9576302965	-3000
113.166666667	14.9621848737	-3000
113.120917792	14.9166666667	-3000
113.083333333	14.8939161549	-3000
113	14.9002427881	-3000
112.959649123	14.9166666667	-3000
112.916666667	14.9476950367	-3000
112.872378886	14.9166666667	-3000
112.833333333	14.887302883	-3000
112.75	14.9049364614	-3000
112.718169761	14.9166666667	-3000
112.666666667	14.9962431695	-3000
112.66490045	15	-3000
112.666666667	15.0030864198	-3000
112.715505463	15.0833333333	-3000
112.748998999	15.1666666667	-3000
112.75	15.1673850575	-3000
112.827913279	15.25	-3000
112.833333333	15.2545897877	-3000
112.916666667	15.3228000005	-3000
112.933083956	15.3333333333	-3000
113	15.4070512801	-3000
113.083333333	15.4017311633	-3000
113.110594794	15.4166666667	-3000
113.166666667	15.4270617962	-3000
113.25	15.4518755625	-3000
113.333333333	15.4335252196	-3000
113.372908622	15.4166666667	-3000
113.416666667	15.3973594556	-3000
113.5	15.386153847	-3000
113.583333333	15.3862220794	-3000
113.666666667	15.3769474626	-3000
113.75	15.366677545	-3000
113.826701701	15.3333333333	-3000
113.833333333	15.3208920211	-3000
113.916666667	15.2948838671	-3000
113.964593115	15.3333333333	-3000
114	15.342655542	-3000
114.083333333	15.354468902	-3000
114.166666667	15.363012294	-3000
114.25	15.3607142866	-3000
114.333333333	15.3614379093	-3000
114.416666667	15.3506987256	-3000
114.471253231	15.3333333333	-3000
114.5	15.3235745629	-3000
114.583333333	15.3148809522	-3000
114.595837365	15.3333333333	-3000
114.583333333	15.3811728383	-3000
114.543732782	15.4166666667	-3000
114.5	15.450916936	-3000
114.480017566	15.5	-3000
114.5	15.5129078018	-3000
114.583333333	15.5436218282	-3000
114.626027654	15.5833333333	-3000
114.666666667	15.6066602319	-3000
114.75	15.6597510378	-3000
114.756172841	15.6666666667	-3000
114.81556254	15.75	-3000
114.833333333	15.7829892288	-3000
114.873710101	15.8333333333	-3000
114.916666667	15.9101244112	-3000
114.922703882	15.9166666667	-3000
114.982236478	16	-3000
114.994324127	16.0833333333	-3000
115	16.099522531	-3000
115.038759689	16.1666666667	-3000
115.083333333	16.2153954804	-3000
115.118697077	16.25	-3000
115.118532653	16.3333333333	-3000
115.083333333	16.3895663967	-3000
115	16.4035842294	-3000
114.983287546	16.4166666667	-3000
114.923441733	16.5	-3000
114.916666667	16.5090579689	-3000
114.848673299	16.5833333333	-3000
114.900118203	16.6666666667	-3000
114.916666667	16.6716954022	-3000
114.923041894	16.6666666667	-3000
115	16.6375387808	-3000
115.083333333	16.6040017592	-3000
115.149298246	16.5833333333	-3000
115.166666667	16.5596943647	-3000
115.180235744	16.5833333333	-3000
115.166666667	16.6168699165	-3000
115.157148407	16.6666666667	-3000
115.132484677	16.75	-3000
115.083333333	16.7898052682	-3000
115.057966178	16.8333333333	-3000
115.038490285	16.9166666667	-3000
115.083333333	16.9911545614	-3000
115.166666667	16.9564060196	-3000
115.248113855	17	-3000
115.25	17.0011827957	-3000
115.333333333	17.0041996048	-3000
115.416666667	17.0189086981	-3000
115.466354166	17.0833333333	-3000
115.441733067	17.1666666667	-3000
115.416666667	17.2112884149	-3000
115.369202897	17.25	-3000
115.355623101	17.3333333333	-3000
115.416666667	17.370524692	-3000
115.450752392	17.4166666667	-3000
115.416666667	17.4567901244	-3000
115.333333333	17.4814715361	-3000
115.25	17.4817366575	-3000
115.166666667	17.4701357459	-3000
115.083333333	17.4802350427	-3000
115	17.4733808065	-3000
114.925666667	17.4166666667	-3000
114.916666667	17.3949624871	-3000
114.833333333	17.3742331266	-3000
114.75	17.3378109435	-3000
114.745821729	17.3333333333	-3000
114.730392158	17.25	-3000
114.666666667	17.2209821418	-3000
114.583333333	17.1857541899	-3000
114.541152264	17.1666666667	-3000
114.5	17.1472114138	-3000
114.416666667	17.1233572265	-3000
114.39349931	17.0833333333	-3000
114.333333333	17.0038812806	-3000
114.328974361	17	-3000
114.333333333	16.9595238119	-3000
114.338951311	16.9166666667	-3000
114.416666667	16.8556372548	-3000
114.449074075	16.8333333333	-3000
114.416666667	16.7775735309	-3000
114.387820512	16.75	-3000
114.333333333	16.720362621	-3000
114.272270113	16.75	-3000
114.25	16.7811244975	-3000
114.166666667	16.75110132	-3000
114.165598288	16.75	-3000
114.083333333	16.6824561407	-3000
114.066091955	16.6666666667	-3000
114.016734973	16.5833333333	-3000
114	16.5281531513	-3000
113.922955975	16.5833333333	-3000
113.916666667	16.5892156859	-3000
113.833333333	16.6194812357	-3000
113.75	16.6484848484	-3000
113.737261146	16.6666666667	-3000
113.735185185	16.75	-3000
113.75	16.7527548208	-3000
113.833333333	16.7788065846	-3000
113.916666667	16.8129984041	-3000
113.931684335	16.8333333333	-3000
113.978358209	16.9166666667	-3000
113.972736624	17	-3000
114	17.0164188358	-3000
114.083333333	17.0558659236	-3000
114.106635069	17.0833333333	-3000
114.083333333	17.1210089376	-3000
114	17.1338951314	-3000
113.916666667	17.1442757001	-3000
113.833333333	17.1338199501	-3000
113.806862744	17.1666666667	-3000
113.75	17.1957831333	-3000
113.666666667	17.2238262917	-3000
113.615189289	17.25	-3000
113.583333333	17.2791139235	-3000
113.5	17.2868122955	-3000
113.476682886	17.3333333333	-3000
113.496368039	17.4166666667	-3000
113.5	17.4283398179	-3000
113.544377511	17.5	-3000
113.583333333	17.5427689602	-3000
113.622549017	17.5833333333	-3000
113.666666667	17.6005661003	-3000
113.75	17.6444622775	-3000
113.788425927	17.6666666667	-3000
113.833333333	17.6887824908	-3000
113.894972451	17.75	-3000
113.916666667	17.7871462256	-3000
113.981481483	17.75	-3000
114	17.7426350266	-3000
114.012534817	17.75	-3000
114.038990825	17.8333333333	-3000
114.009568547	17.9166666667	-3000
114	17.9501216561	-3000
113.916666667	17.9694683899	-3000
113.864963502	18	-3000
113.916666667	18.0466008782	-3000
113.971947196	18.0833333333	-3000
113.968473074	18.1666666667	-3000
113.918767507	18.25	-3000
114	18.3046911856	-3000
114.083333333	18.2838070641	-3000
114.166666667	18.3008720924	-3000
114.182090238	18.3333333333	-3000
114.176829269	18.4166666667	-3000
114.216880341	18.5	-3000
114.215027322	18.5833333333	-3000
114.25	18.5989507077	-3000
114.325081169	18.6666666667	-3000
114.333333333	18.6765180876	-3000
114.416666667	18.7286527505	-3000
114.440202231	18.75	-3000
114.5	18.7944530845	-3000
114.583333333	18.8152852058	-3000
