   118.000     10.000   -56.239300 
   118.000     10.167   -39.026000 
   118.000     10.333   -18.483700 
   118.000     10.500   -10.823300 
   118.000     10.667    -7.585390 
   118.000     10.833    -9.410400 
   118.000     11.000     0.646365 
   118.000     11.167    12.764300 
   118.000     11.333    18.523900 
   118.000     11.500    16.420300 
   118.000     11.667    29.346400 
   118.000     11.833    64.032500 
   118.000     12.000    97.348100 
   118.000     12.167   122.165000 
   118.000     12.333   140.941000 
   118.000     12.500   146.322000 
   118.000     12.667   147.245000 
   118.000     12.833   148.771000 
   118.000     13.000   151.488000 
   118.000     13.167   161.734000 
   118.000     13.333   168.034000 
   118.000     13.500   175.084000 
   118.000     13.667   184.221000 
   118.000     13.833   188.649000 
   118.000     14.000   190.831000 
   118.000     14.167   195.763000 
   118.000     14.333   204.576000 
   118.000     14.500   206.118000 
   118.000     14.667   199.442000 
   118.000     14.833   190.331000 
   118.000     15.000   181.651000 
   118.000     15.167   157.589000 
   118.000     15.333   163.533000 
   118.000     15.500   177.012000 
   118.000     15.667   188.525000 
   118.000     15.833   195.184000 
   118.000     16.000   198.980000 
   118.000     16.167   193.379000 
   118.000     16.333   189.096000 
   118.000     16.500   181.720000 
   118.000     16.667   182.353000 
   118.000     16.833   179.519000 
   118.000     17.000   175.292000 
   118.000     17.167   171.113000 
   118.000     17.333   166.665000 
   118.000     17.500   166.870000 
   118.000     17.667   166.067000 
   118.000     17.833   168.800000 
   118.000     18.000   172.160000 
   118.000     18.167   173.605000 
   118.000     18.333   171.961000 
   118.000     18.500   168.916000 
   118.000     18.667   166.593000 
   118.000     18.833   166.585000 
   118.000     19.000   163.690000 
   118.000     19.167   152.835000 
   118.000     19.333   130.144000 
   118.000     19.500   111.459000 
   118.000     19.667    99.610400 
   118.000     19.833    94.074300 
   118.000     20.000    82.702100 
