113.785 37.8148 38.4671 26.1088 99.9475 25.8317 98.8518 8 Rc
186.892 62.5016 63.7992 26.1088 99.9475 25.0289 98.5197 8 Rc
63.4459 21.0847 21.6564 26.1088 99.9475 25.6093 100.254 8 Rc
241.119 79.446 80.7401 26.1088 99.9475 24.0357 99.2454 8 Rc
62.6803 21.0323 21.4527 26.1088 99.9475 25.8854 99.3717 8 Rc
161.642 52.9956 52.2267 23.8785 100.069 24.4245 98.5925 8 Rc
193.36 63.2744 64.2229 23.8785 100.069 25.6093 100.254 8 Rc
204.292 67.1794 64.9609 23.8785 100.069 24.0851 98.0709 8 Rc
85.496 28.5911 27.3396 23.8785 100.069 24.0357 99.2454 8 Rc
233.978 75.9571 77.907 23.8785 100.069 25.8854 99.3717 8 Rc
158.635 50.7211 54.1905 25.8317 98.8518 24.4245 98.5925 8 Rc
95.2933 31.1091 32.584 25.8317 98.8518 25.0289 98.5197 8 Rc
142.629 47.6334 48.4621 25.8317 98.8518 25.6093 100.254 8 Rc
209.559 67.591 69.2451 25.8317 98.8518 24.0851 98.0709 8 Rc
203.611 65.2243 68.5949 25.8317 98.8518 24.0357 99.2454 8 Rc
52.3635 17.332 17.4477 25.8317 98.8518 25.8854 99.3717 8 Rc
213.033 70.3473 72.3976 24.4245 98.5925 25.6093 100.254 8 Rc
64.9649 20.9909 20.5476 24.4245 98.5925 24.0851 98.0709 8 Rc
79.0696 25.7371 25.6804 24.4245 98.5925 24.0357 99.2454 8 Rc
180.384 58.0163 61.3599 24.4245 98.5925 25.8854 99.3717 8 Rc
157.381 52.319 51.8679 24.4245 98.5925 24.4348 100.147 8 Rc
185.881 61.9397 63.9024 25.0289 98.5197 25.6093 100.254 8 Rc
114.34 37.1102 36.7507 25.0289 98.5197 24.0851 98.0709 8 Rc
128.013 42.2247 43.5618 25.0289 98.5197 25.8854 99.3717 8 Rc
177.128 57.4941 59.8797 25.0289 98.5197 24.4348 100.147 8 Rc
277.923 90.7889 92.9275 25.6093 100.254 24.0851 98.0709 8 Rc
202.427 66.2587 67.5507 25.6093 100.254 24.0357 99.2454 8 Rc
93.5478 31.3519 32.0985 25.6093 100.254 25.8854 99.3717 8 Rc
119.378 38.7917 37.9421 24.0851 98.0709 24.0357 99.2454 8 Rc
239.291 77.5558 79.5986 24.0851 98.0709 25.8854 99.3717 8 Rc
214.025 70.0686 69.0147 24.0851 98.0709 24.4348 100.147 8 Rc
101.619 33.1375 32.8155 24.0357 99.2454 24.4348 100.147 8 Rc
179.181 57.7816 60.263 25.8854 99.3717 24.4348 100.147 8 Rc
