97 27 0 3.3717
97 26.75 0 3.3717
97 26.5 0 3.3717
97 26.25 0 3.3717
97 26 0 3.3717
97 25.75 0 3.3717
97 25.5 0 3.3717
97 25.25 0 3.3717
97 25 0 3.3717
97 24.75 0 3.3717
97 24.5 0 3.3717
97 24.25 0 3.3717
97 24 0 3.3717
97 23.75 0 3.3717
97 23.5 0 3.3717
97 23.25 0 3.3717
97 23 0 3.3717
97 22.75 0 3.3717
97 22.5 0 3.3717
97 22.25 0 3.3717
97 22 0 3.3717
97.25 27 0 3.3717
97.25 26.75 0 3.37153
97.25 26.5 0 3.37103
97.25 26.25 0 3.36868
97.25 26 0 3.37132
97.25 25.75 0 3.37486
97.25 25.5 0 3.3706
97.25 25.25 0 3.37128
97.25 25 0 3.3728
97.25 24.75 0 3.36989
97.25 24.5 0 3.37117
97.25 24.25 0 3.37368
97.25 24 0 3.37243
97.25 23.75 0 3.37385
97.25 23.5 0 3.37333
97.25 23.25 0 3.3719
97.25 23 0 3.37173
97.25 22.75 0 3.37169
97.25 22.5 0 3.37172
97.25 22.25 0 3.3717
97.25 22 0 3.3717
97.5 27 0 3.3717
97.5 26.75 0 3.37083
97.5 26.5 0 3.07745
97.5 26.25 0 3.26413
97.5 26 0 3.81113
97.5 25.75 0 2.88348
97.5 25.5 0 3.18078
97.5 25.25 0 3.21133
97.5 25 0 3.52089
97.5 24.75 0 3.67976
97.5 24.5 0 3.58979
97.5 24.25 0 3.45822
97.5 24 0 3.51608
97.5 23.75 0 3.32591
97.5 23.5 0 3.38358
97.5 23.25 0 3.3745
97.5 23 0 3.37187
97.5 22.75 0 3.37128
97.5 22.5 0 3.37157
97.5 22.25 0 3.3717
97.5 22 0 3.3717
97.75 27 0 3.3717
97.75 26.75 0 3.37021
97.75 26.5 0 3.24166
97.75 26.25 0 3.06496
97.75 26 0 3.18454
97.75 25.75 0 3.27011
97.75 25.5 0 3.31053
97.75 25.25 0 2.98419
97.75 25 0 3.24088
97.75 24.75 0 2.77896
97.75 24.5 0 3.30738
97.75 24.25 0 3.27409
97.75 24 0 3.219
97.75 23.75 0 3.40098
97.75 23.5 0 3.53364
97.75 23.25 0 3.37311
97.75 23 0 3.37136
97.75 22.75 0 3.37091
97.75 22.5 0 3.37126
97.75 22.25 0 3.3717
97.75 22 0 3.3717
98 27 0 3.3717
98 26.75 0 3.37117
98 26.5 0 3.3319
98 26.25 0 3.50807
98 26 0 3.21104
98 25.75 0 3.02553
98 25.5 0 3.5596
98 25.25 0 3.6061
98 25 0 3.32543
98 24.75 0 3.54
98 24.5 0 3.29343
98 24.25 0 3.3106
98 24 0 3.58587
98 23.75 0 3.51513
98 23.5 0 3.39302
98 23.25 0 3.37748
98 23 0 3.37197
98 22.75 0 3.37084
98 22.5 0 3.37098
98 22.25 0 3.3717
98 22 0 3.3717
98.25 27 0 3.3717
98.25 26.75 0 3.36861
98.25 26.5 0 2.85119
98.25 26.25 0 2.18577
98.25 26 0 3.54777
98.25 25.75 0 3.40432
98.25 25.5 0 3.42504
98.25 25.25 0 3.55575
98.25 25 0 3.78218
98.25 24.75 0 3.60433
98.25 24.5 0 3.53827
98.25 24.25 0 2.99387
98.25 24 0 3.4681
98.25 23.75 0 3.33904
98.25 23.5 0 2.99457
98.25 23.25 0 3.36871
98.25 23 0 3.36998
98.25 22.75 0 3.36967
98.25 22.5 0 3.37045
98.25 22.25 0 3.3717
98.25 22 0 3.3717
98.5 27 0 3.3717
98.5 26.75 0 3.36776
98.5 26.5 0 3.2155
98.5 26.25 0 3.40288
98.5 26 0 3.22972
98.5 25.75 0 3.42093
98.5 25.5 0 3.52564
98.5 25.25 0 3.0788
98.5 25 0 3.29228
98.5 24.75 0 3.56868
98.5 24.5 0 3.48329
98.5 24.25 0 3.5131
98.5 24 0 3.54671
98.5 23.75 0 3.80332
98.5 23.5 0 3.23742
98.5 23.25 0 3.36852
98.5 23 0 3.36782
98.5 22.75 0 3.36843
98.5 22.5 0 3.36981
98.5 22.25 0 3.3717
98.5 22 0 3.3717
98.75 27 0 3.3717
98.75 26.75 0 3.36909
98.75 26.5 0 3.66548
98.75 26.25 0 3.5842
98.75 26 0 3.14233
98.75 25.75 0 3.9841
98.75 25.5 0 3.99585
98.75 25.25 0 4.10173
98.75 25 0 4.09292
98.75 24.75 0 3.86804
98.75 24.5 0 3.6048
98.75 24.25 0 3.75766
98.75 24 0 3.36858
98.75 23.75 0 3.10606
98.75 23.5 0 3.45283
98.75 23.25 0 3.35012
98.75 23 0 3.36215
98.75 22.75 0 3.36662
98.75 22.5 0 3.36907
98.75 22.25 0 3.3717
98.75 22 0 3.3717
99 27 0 3.3717
99 26.75 0 3.36798
99 26.5 0 3.34642
99 26.25 0 3.37054
99 26 0 2.88916
99 25.75 0 3.27365
99 25.5 0 2.72656
99 25.25 0 3.21641
99 25 0 3.02738
99 24.75 0 3.37473
99 24.5 0 3.66716
99 24.25 0 3.4555
99 24 0 3.93408
99 23.75 0 3.24762
99 23.5 0 3.35837
99 23.25 0 3.35613
99 23 0 3.36194
99 22.75 0 3.36645
99 22.5 0 3.36912
99 22.25 0 3.3717
99 22 0 3.3717
99.25 27 0 3.3717
99.25 26.75 0 3.36851
99.25 26.5 0 2.83286
99.25 26.25 0 3.34401
99.25 26 0 3.61346
99.25 25.75 0 3.3774
99.25 25.5 0 3.83925
99.25 25.25 0 3.90661
99.25 25 0 3.80601
99.25 24.75 0 3.6336
99.25 24.5 0 3.62009
99.25 24.25 0 3.42445
99.25 24 0 3.65314
99.25 23.75 0 3.62412
99.25 23.5 0 3.29618
99.25 23.25 0 3.35429
99.25 23 0 3.36273
99.25 22.75 0 3.36749
99.25 22.5 0 3.3697
99.25 22.25 0 3.3717
99.25 22 0 3.3717
99.5 27 0 3.3717
99.5 26.75 0 3.36555
99.5 26.5 0 3.51347
99.5 26.25 0 3.40161
99.5 26 0 3.15859
99.5 25.75 0 3.30009
99.5 25.5 0 3.21177
99.5 25.25 0 3.2107
99.5 25 0 3.21573
99.5 24.75 0 3.12156
99.5 24.5 0 3.42062
99.5 24.25 0 3.37058
99.5 24 0 3.51979
99.5 23.75 0 3.19219
99.5 23.5 0 3.06493
99.5 23.25 0 3.3512
99.5 23 0 3.36299
99.5 22.75 0 3.36779
99.5 22.5 0 3.36982
99.5 22.25 0 3.3717
99.5 22 0 3.3717
99.75 27 0 3.3717
99.75 26.75 0 3.36812
99.75 26.5 0 3.41702
99.75 26.25 0 4.03131
99.75 26 0 3.72322
99.75 25.75 0 3.25551
99.75 25.5 0 3.39924
99.75 25.25 0 3.29684
99.75 25 0 3.43803
99.75 24.75 0 3.50087
99.75 24.5 0 3.46809
99.75 24.25 0 3.30154
99.75 24 0 3.10066
99.75 23.75 0 3.37452
99.75 23.5 0 3.08263
99.75 23.25 0 3.35856
99.75 23 0 3.36437
99.75 22.75 0 3.36807
99.75 22.5 0 3.36978
99.75 22.25 0 3.3717
99.75 22 0 3.3717
100 27 0 3.3717
100 26.75 0 3.36854
100 26.5 0 3.32207
100 26.25 0 3.24971
100 26 0 3.70501
100 25.75 0 3.77569
100 25.5 0 3.403
100 25.25 0 3.40164
100 25 0 3.37024
100 24.75 0 3.46616
100 24.5 0 3.63357
100 24.25 0 3.69076
100 24 0 3.68852
100 23.75 0 3.65188
100 23.5 0 3.49889
100 23.25 0 3.34803
100 23 0 3.36291
100 22.75 0 3.3676
100 22.5 0 3.36935
100 22.25 0 3.3717
100 22 0 3.3717
100.25 27 0 3.3717
100.25 26.75 0 3.36964
100.25 26.5 0 3.56746
100.25 26.25 0 3.34399
100.25 26 0 2.7605
100.25 25.75 0 3.48331
100.25 25.5 0 3.67638
100.25 25.25 0 3.44929
100.25 25 0 3.3751
100.25 24.75 0 3.44949
100.25 24.5 0 3.40223
100.25 24.25 0 3.49283
100.25 24 0 3.28074
100.25 23.75 0 2.78346
100.25 23.5 0 3.3562
100.25 23.25 0 3.35894
100.25 23 0 3.36545
100.25 22.75 0 3.36821
100.25 22.5 0 3.36972
100.25 22.25 0 3.3717
100.25 22 0 3.3717
100.5 27 0 3.3717
100.5 26.75 0 3.37087
100.5 26.5 0 2.81693
100.5 26.25 0 3.51668
100.5 26 0 3.65658
100.5 25.75 0 3.43272
100.5 25.5 0 3.5108
100.5 25.25 0 3.31761
100.5 25 0 3.43411
100.5 24.75 0 3.47616
100.5 24.5 0 3.45279
100.5 24.25 0 3.26379
100.5 24 0 3.29541
100.5 23.75 0 3.08554
100.5 23.5 0 3.41202
100.5 23.25 0 3.36344
100.5 23 0 3.36817
100.5 22.75 0 3.36947
100.5 22.5 0 3.37012
100.5 22.25 0 3.3717
100.5 22 0 3.3717
100.75 27 0 3.3717
100.75 26.75 0 3.36787
100.75 26.5 0 3.27478
100.75 26.25 0 2.86636
100.75 26 0 2.9821
100.75 25.75 0 3.45094
100.75 25.5 0 3.50503
100.75 25.25 0 3.49485
100.75 25 0 3.41085
100.75 24.75 0 3.42837
100.75 24.5 0 3.20301
100.75 24.25 0 3.58365
100.75 24 0 3.57087
100.75 23.75 0 3.67204
100.75 23.5 0 3.33462
100.75 23.25 0 3.38077
100.75 23 0 3.37257
100.75 22.75 0 3.37108
100.75 22.5 0 3.37085
100.75 22.25 0 3.3717
100.75 22 0 3.3717
101 27 0 3.3717
101 26.75 0 3.36943
101 26.5 0 3.46512
101 26.25 0 3.41244
101 26 0 3.36175
101 25.75 0 3.06924
101 25.5 0 3.18734
101 25.25 0 3.32689
101 25 0 3.20911
101 24.75 0 3.44509
101 24.5 0 3.51634
101 24.25 0 3.45558
101 24 0 3.18866
101 23.75 0 3.68972
101 23.5 0 3.56414
101 23.25 0 3.37798
101 23 0 3.37298
101 22.75 0 3.37118
101 22.5 0 3.37126
