1010  3.6575  0.1288  036
98.5925  24.4245  100.0690  23.8785  3.5992
100.2540  25.6093  100.0690  23.8785  3.6961
98.8518  25.8317  100.0690  23.8785  3.6717
98.0709  24.0851  100.0690  23.8785  3.6522
99.3717  25.8854  100.0690  23.8785  3.6084
98.5197  25.0289  100.0690  23.8785  3.6301
100.1470  24.4348  99.9475  26.1088  3.5646
98.5197  25.0289  99.9475  26.1088  3.5828
98.5925  24.4245  99.9475  26.1088  3.5480
99.2454  24.0357  99.9475  26.1088  3.5467
98.0709  24.0851  99.9475  26.1088  3.5739
98.8518  25.8317  99.9475  26.1088  3.8083
100.0690  23.8785  99.9475  26.1088  3.6636
100.1470  24.4348  99.3717  25.8854  3.6372
100.2540  25.6093  98.5197  25.0289  3.6699
100.1470  24.4348  98.5197  25.0289  3.4994
100.1470  24.4348  98.0709  24.0851  3.7450
99.2454  24.0357  98.0709  24.0851  3.8314
99.3717  25.8854  98.0709  24.0851  3.5883
100.2540  25.6093  98.8518  25.8317  3.5945
100.1470  24.4348  98.8518  25.8317  3.6208
98.0709  24.0851  98.8518  25.8317  3.6700
99.3717  25.8854  99.2454  24.0357  3.6316
98.0709  24.0851  100.2540  25.6093  3.5851
99.2454  24.0357  100.2540  25.6093  3.4915
99.3717  25.8854  100.2540  25.6093  3.8405
99.3717  25.8854  98.5925  24.4245  3.6560
100.2540  25.6093  98.5925  24.4245  3.5966
100.7200  24.6420  99.5713  23.7032  3.4419
97.7857  24.1826  99.4801  25.0480  3.5257
98.0252  24.4972  99.4801  25.0480  3.7730
100.2940  23.5890  99.4801  25.0480  3.8393
100.8160  25.0395  99.4801  25.0480  3.7831
98.2175  24.6619  99.4801  25.0480  3.7852
100.7810  24.1990  99.4801  25.0480  3.5323
98.8783  23.5554  99.4801  25.0480  3.5434
99.8799  24.7112  97.6568  24.6108  3.9672
99.7242  24.0204  97.6568  24.6108  3.6316
99.0268  23.8963  97.6568  24.6108  3.5538
99.9445  24.3191  97.6568  24.6108  3.5071
100.7810  24.1990  97.6568  24.6108  3.6577
100.0910  24.8650  97.6568  24.6108  3.9007
100.8160  25.0395  97.6568  24.6108  3.8041
99.5529  24.2045  97.6568  24.6108  3.5728
100.3690  24.1603  97.6568  24.6108  3.5855
99.5713  23.7032  97.6568  24.6108  3.7184
100.7200  24.6420  97.6568  24.6108  3.7488
100.1990  24.7084  97.6568  24.6108  3.7776
100.2940  23.5890  97.6568  24.6108  3.5503
100.4690  24.5924  97.6568  24.6108  3.4943
100.7810  24.1990  99.5529  24.2045  3.8677
100.7200  24.6420  99.5529  24.2045  3.9434
100.8080  24.4547  99.5529  24.2045  3.9270
99.0384  24.3221  99.8316  25.8146  3.6438
100.7200  24.6420  99.8316  25.8146  3.6726
98.0252  24.4972  99.8316  25.8146  3.4986
98.4849  24.7484  99.8316  25.8146  3.5151
97.7857  24.1826  99.8316  25.8146  3.5147
99.9445  24.3191  99.8316  25.8146  3.5287
97.6622  23.9027  99.8316  25.8146  3.5042
100.1990  24.7084  99.8316  25.8146  3.9480
100.8990  25.3230  99.8316  25.8146  3.6188
99.5713  23.7032  99.8316  25.8146  3.8381
97.9699  24.7130  99.8316  25.8146  3.5807
100.8960  25.5945  99.8316  25.8146  3.7843
98.3349  25.2175  99.8316  25.8146  3.6332
97.6568  24.6108  99.8316  25.8146  3.6183
98.8634  25.4505  99.8316  25.8146  3.9551
99.7242  24.0204  99.8316  25.8146  3.7304
98.2175  24.6619  99.8316  25.8146  3.5575
98.5651  24.1350  99.8316  25.8146  3.5269
98.5433  25.5117  99.8316  25.8146  3.7477
99.0268  23.8963  99.8316  25.8146  3.5916
99.5529  24.2045  99.8316  25.8146  3.7492
98.8783  23.5554  99.8316  25.8146  3.6161
100.2940  23.5890  99.8316  25.8146  3.6429
100.5230  25.0541  99.8316  25.8146  3.8664
100.7810  24.1990  99.8316  25.8146  3.7244
100.4120  23.9586  99.8316  25.8146  3.6667
97.7332  24.3999  99.8316  25.8146  3.5025
97.9350  25.1078  99.8316  25.8146  3.6473
100.8080  24.4547  99.8316  25.8146  3.7391
99.0325  24.5549  99.8316  25.8146  3.4923
98.0252  24.4972  100.5230  25.0541  3.6478
99.0268  23.8963  100.5230  25.0541  3.6005
99.0325  24.5549  100.5230  25.0541  3.6792
98.8634  25.4505  100.5230  25.0541  3.5159
97.6622  23.9027  100.5230  25.0541  3.6370
98.3382  24.3368  100.5230  25.0541  3.7194
97.9699  24.7130  100.5230  25.0541  3.7331
97.9350  25.1078  100.5230  25.0541  3.6212
97.7332  24.3999  100.5230  25.0541  3.6692
98.6668  24.9037  100.5230  25.0541  3.6779
99.6235  24.5257  100.5230  25.0541  3.9146
98.8350  24.6942  100.5230  25.0541  3.7461
98.4849  24.7484  100.5230  25.0541  3.6709
99.5713  23.7032  100.5230  25.0541  3.7175
98.5651  24.1350  100.5230  25.0541  3.6490
97.7857  24.1826  100.5230  25.0541  3.5773
100.4120  23.9586  100.5230  25.0541  3.6984
98.8431  25.1964  100.5230  25.0541  3.6000
100.2940  23.5890  100.5230  25.0541  3.7455
100.5960  26.2944  100.5230  25.0541  3.6659
98.3349  25.2175  100.5230  25.0541  3.5854
98.8783  23.5554  100.5230  25.0541  3.5800
99.3404  24.5305  100.5230  25.0541  3.8229
98.5433  25.5117  100.5230  25.0541  3.5060
97.6568  24.6108  100.5230  25.0541  3.7233
98.2175  24.6619  100.5230  25.0541  3.6926
97.9699  24.7130  100.4990  25.5666  3.6056
98.3349  25.2175  100.4990  25.5666  3.6576
99.7242  24.0204  100.4990  25.5666  3.6429
98.0252  24.4972  100.4990  25.5666  3.6243
97.6622  23.9027  100.4990  25.5666  3.6500
99.5529  24.2045  100.4990  25.5666  3.6059
98.6668  24.9037  100.4990  25.5666  3.6018
97.7332  24.3999  100.4990  25.5666  3.6520
97.7857  24.1826  100.4990  25.5666  3.5924
98.5433  25.5117  100.4990  25.5666  3.6540
98.8431  25.1964  100.4990  25.5666  3.7881
99.5713  23.7032  100.4990  25.5666  3.5701
99.0268  23.8963  100.4990  25.5666  3.5330
100.2940  23.5890  100.4990  25.5666  3.7278
99.0325  24.5549  100.4990  25.5666  3.5354
98.8634  25.4505  100.4990  25.5666  3.6771
98.4849  24.7484  100.4990  25.5666  3.6056
98.8783  23.5554  100.4990  25.5666  3.5831
99.1663  24.7523  100.4990  25.5666  3.5537
99.2375  25.4847  100.4990  25.5666  3.7948
98.3382  24.3368  100.4990  25.5666  3.6428
97.9350  25.1078  100.4990  25.5666  3.6701
98.2175  24.6619  100.4990  25.5666  3.6017
99.0384  24.3221  100.4990  25.5666  3.5365
97.6568  24.6108  100.4990  25.5666  3.6371
98.8350  24.6942  100.4990  25.5666  3.5154
98.5651  24.1350  100.4990  25.5666  3.5852
100.2940  23.5890  100.8990  25.3230  3.7154
100.4120  23.9586  100.8990  25.3230  3.6986
99.0384  24.3221  100.8990  25.3230  3.6443
98.8431  25.1964  100.8990  25.3230  3.6398
97.6568  24.6108  100.8990  25.3230  3.6693
99.0325  24.5549  100.8990  25.3230  3.5819
100.1990  24.7084  100.8990  25.3230  3.9034
98.2175  24.6619  100.8990  25.3230  3.6735
98.5433  25.5117  100.8990  25.3230  3.5903
98.3349  25.2175  100.8990  25.3230  3.6395
97.9350  25.1078  100.8990  25.3230  3.7070
98.8634  25.4505  100.8990  25.3230  3.5835
98.5651  24.1350  100.8990  25.3230  3.6067
99.4801  25.0480  100.8990  25.3230  3.8121
98.8783  23.5554  100.8990  25.3230  3.5454
99.5529  24.2045  100.8990  25.3230  3.5477
100.1000  25.9100  100.8990  25.3230  3.7683
99.1663  24.7523  100.8990  25.3230  3.7876
98.4849  24.7484  100.8990  25.3230  3.6365
98.0252  24.4972  100.8990  25.3230  3.6341
98.8350  24.6942  100.8990  25.3230  3.6937
98.3382  24.3368  100.8990  25.3230  3.5989
97.6622  23.9027  100.8990  25.3230  3.6881
97.7332  24.3999  100.8990  25.3230  3.6469
97.9699  24.7130  100.8990  25.3230  3.7350
99.0268  23.8963  100.8990  25.3230  3.6374
99.8799  24.7112  100.8990  25.3230  3.7385
97.7857  24.1826  100.8990  25.3230  3.6784
99.5713  23.7032  100.8990  25.3230  3.5763
99.6453  24.8769  100.8990  25.3230  3.7941
98.6668  24.9037  100.8990  25.3230  3.6638
100.7200  24.6420  98.5651  24.1350  3.8048
99.5713  23.7032  98.5651  24.1350  3.7128
100.8160  25.0395  98.5651  24.1350  3.6700
100.2940  23.5890  98.5651  24.1350  3.5233
100.4120  23.9586  98.5651  24.1350  3.6555
100.7810  24.1990  98.5651  24.1350  3.6856
100.8080  24.4547  98.5651  24.1350  3.7390
100.8080  24.4547  98.8634  25.4505  3.5248
100.2940  23.5890  98.8634  25.4505  3.7092
100.4120  23.9586  98.8634  25.4505  3.6633
100.8160  25.0395  98.8634  25.4505  3.5669
97.6622  23.9027  98.8634  25.4505  3.5217
100.0910  24.8650  98.8634  25.4505  3.4936
100.4690  24.5924  98.8634  25.4505  3.6706
99.7242  24.0204  98.8634  25.4505  3.7022
100.3690  24.1603  98.8634  25.4505  3.6097
99.6453  24.8769  98.8634  25.4505  3.8310
100.7810  24.1990  98.8634  25.4505  3.5785
99.9445  24.3191  98.8634  25.4505  3.6294
99.6235  24.5257  98.8634  25.4505  3.7711
99.8346  24.9958  98.8634  25.4505  3.7438
99.5713  23.7032  98.8634  25.4505  3.6688
100.7200  24.6420  98.8634  25.4505  3.5202
100.8160  25.0395  100.2940  23.5890  3.7658
98.3349  25.2175  99.4137  25.2954  3.9759
97.6622  23.9027  99.4137  25.2954  3.5595
100.4990  25.5666  99.4137  25.2954  3.9862
100.4120  23.9586  99.4137  25.2954  3.7297
100.4690  24.5924  99.4137  25.2954  3.7066
100.8080  24.4547  99.4137  25.2954  3.5040
100.5230  25.0541  99.4137  25.2954  3.8053
97.9699  24.7130  99.4137  25.2954  3.6549
100.2940  23.5890  99.4137  25.2954  3.7949
99.5713  23.7032  99.4137  25.2954  3.4576
100.7810  24.1990  99.4137  25.2954  3.5133
100.0910  24.8650  97.6622  23.9027  3.3923
99.8799  24.7112  97.6622  23.9027  3.6968
100.8080  24.4547  97.6622  23.9027  3.7826
100.7810  24.1990  97.6622  23.9027  3.8181
100.4120  23.9586  97.6622  23.9027  3.8439
100.7200  24.6420  97.6622  23.9027  3.7313
99.0268  23.8963  97.6622  23.9027  3.6998
100.2940  23.5890  97.6622  23.9027  3.8448
99.9445  24.3191  97.6622  23.9027  3.6799
100.8160  25.0395  97.6622  23.9027  3.7436
100.1990  24.7084  97.6622  23.9027  3.8571
99.7242  24.0204  97.6622  23.9027  3.7529
99.5529  24.2045  97.6622  23.9027  3.9528
