1876  3.1212  0.0451  012
100.1470  24.4348  100.0690  23.8785  3.1045
98.5925  24.4245  100.0690  23.8785  3.1693
100.2540  25.6093  100.0690  23.8785  3.1192
98.8518  25.8317  100.0690  23.8785  3.1534
98.0709  24.0851  100.0690  23.8785  3.1160
99.2454  24.0357  100.0690  23.8785  3.0891
99.3717  25.8854  100.0690  23.8785  3.1650
100.1470  24.4348  99.9475  26.1088  3.1461
98.5197  25.0289  99.9475  26.1088  3.0944
100.2540  25.6093  99.9475  26.1088  3.1731
98.5925  24.4245  99.9475  26.1088  3.0872
99.2454  24.0357  99.9475  26.1088  3.1206
98.0709  24.0851  99.9475  26.1088  3.1410
99.3717  25.8854  99.9475  26.1088  3.0765
98.8518  25.8317  99.9475  26.1088  3.0610
100.0690  23.8785  99.9475  26.1088  3.1644
100.1470  24.4348  99.3717  25.8854  3.1675
99.2454  24.0357  98.5197  25.0289  3.1609
98.0709  24.0851  98.5197  25.0289  3.1945
100.2540  25.6093  98.5197  25.0289  3.0942
100.1470  24.4348  98.5197  25.0289  3.1320
99.3717  25.8854  98.5197  25.0289  3.1049
100.1470  24.4348  98.0709  24.0851  3.1537
99.2454  24.0357  98.0709  24.0851  3.1298
99.3717  25.8854  98.0709  24.0851  3.1301
100.2540  25.6093  98.8518  25.8317  3.0890
98.5197  25.0289  98.8518  25.8317  3.1493
98.0709  24.0851  98.8518  25.8317  3.1860
98.5925  24.4245  98.8518  25.8317  3.1888
99.3717  25.8854  98.8518  25.8317  3.1212
99.2454  24.0357  98.8518  25.8317  3.1728
99.3717  25.8854  99.2454  24.0357  3.1053
100.1470  24.4348  99.2454  24.0357  3.1629
98.0709  24.0851  100.2540  25.6093  3.1397
99.2454  24.0357  100.2540  25.6093  3.1533
100.1470  24.4348  100.2540  25.6093  3.0673
99.3717  25.8854  100.2540  25.6093  3.0665
100.1470  24.4348  98.5925  24.4245  3.1033
98.5197  25.0289  98.5925  24.4245  3.0485
99.3717  25.8854  98.5925  24.4245  3.1938
100.2540  25.6093  98.5925  24.4245  3.1062
99.2454  24.0357  98.5925  24.4245  3.1660
100.8080  24.4547  99.5713  23.7032  3.1337
100.7200  24.6420  99.5713  23.7032  3.1860
100.7810  24.1990  99.5713  23.7032  3.1888
100.4120  23.9586  99.5713  23.7032  3.1717
100.8160  25.0395  99.5713  23.7032  3.1729
98.8783  23.5554  99.5713  23.7032  3.1756
100.2940  23.5890  99.5713  23.7032  3.1172
97.7857  24.1826  99.4801  25.0480  3.1376
99.6235  24.5257  99.4801  25.0480  3.1299
97.9350  25.1078  99.4801  25.0480  3.0492
98.0252  24.4972  99.4801  25.0480  3.1488
100.2940  23.5890  99.4801  25.0480  3.1330
100.4690  24.5924  99.4801  25.0480  3.2238
97.9699  24.7130  99.4801  25.0480  3.1114
99.0268  23.8963  99.4801  25.0480  3.1604
99.7242  24.0204  99.4801  25.0480  3.1536
98.5651  24.1350  99.4801  25.0480  3.1345
99.5529  24.2045  99.4801  25.0480  3.0694
100.8160  25.0395  99.4801  25.0480  3.0564
100.1990  24.7084  99.4801  25.0480  3.2216
99.3404  24.5305  99.4801  25.0480  3.0532
100.3690  24.1603  99.4801  25.0480  3.1298
98.2175  24.6619  99.4801  25.0480  3.1489
98.3382  24.3368  99.4801  25.0480  3.1189
100.7200  24.6420  99.4801  25.0480  3.1494
97.7332  24.3999  99.4801  25.0480  3.1504
100.4120  23.9586  99.4801  25.0480  3.1268
99.5713  23.7032  99.4801  25.0480  3.1283
100.0910  24.8650  99.4801  25.0480  3.1355
97.6568  24.6108  99.4801  25.0480  3.1288
98.8783  23.5554  99.4801  25.0480  3.1778
100.8080  24.4547  99.4801  25.0480  3.2210
99.8799  24.7112  97.6568  24.6108  3.0949
99.7242  24.0204  97.6568  24.6108  3.1299
98.5651  24.1350  97.6568  24.6108  3.1702
