1789  3.3845  0.0848  022
98.5925  24.4245  100.0690  23.8785  3.3821
100.2540  25.6093  100.0690  23.8785  3.3919
98.8518  25.8317  100.0690  23.8785  3.4028
98.0709  24.0851  100.0690  23.8785  3.4046
99.2454  24.0357  100.0690  23.8785  3.3946
99.3717  25.8854  100.0690  23.8785  3.4172
98.5197  25.0289  100.0690  23.8785  3.4101
100.1470  24.4348  99.9475  26.1088  3.3462
98.5197  25.0289  99.9475  26.1088  3.2897
98.5925  24.4245  99.9475  26.1088  3.3534
99.2454  24.0357  99.9475  26.1088  3.3372
98.0709  24.0851  99.9475  26.1088  3.3326
98.8518  25.8317  99.9475  26.1088  3.2843
100.0690  23.8785  99.9475  26.1088  3.3804
100.1470  24.4348  99.3717  25.8854  3.4153
99.2454  24.0357  98.5197  25.0289  3.5871
98.0709  24.0851  98.5197  25.0289  3.4924
100.2540  25.6093  98.5197  25.0289  3.2776
100.1470  24.4348  98.5197  25.0289  3.3454
99.3717  25.8854  98.5197  25.0289  3.3897
100.1470  24.4348  98.0709  24.0851  3.4844
99.2454  24.0357  98.0709  24.0851  3.4755
99.3717  25.8854  98.0709  24.0851  3.3937
100.2540  25.6093  98.8518  25.8317  3.2821
98.5197  25.0289  98.8518  25.8317  3.4578
100.1470  24.4348  98.8518  25.8317  3.3877
98.0709  24.0851  98.8518  25.8317  3.3976
98.5925  24.4245  98.8518  25.8317  3.3644
99.3717  25.8854  98.8518  25.8317  3.6397
99.2454  24.0357  98.8518  25.8317  3.3907
99.3717  25.8854  99.2454  24.0357  3.3760
100.1470  24.4348  99.2454  24.0357  3.6077
98.0709  24.0851  100.2540  25.6093  3.4064
99.2454  24.0357  100.2540  25.6093  3.3348
100.1470  24.4348  100.2540  25.6093  3.3669
99.3717  25.8854  100.2540  25.6093  3.3333
100.1470  24.4348  98.5925  24.4245  3.3710
99.3717  25.8854  98.5925  24.4245  3.3437
100.2540  25.6093  98.5925  24.4245  3.3246
99.2454  24.0357  98.5925  24.4245  3.5918
100.8080  24.4547  99.5713  23.7032  3.4004
100.7200  24.6420  99.5713  23.7032  3.4167
100.7810  24.1990  99.5713  23.7032  3.4894
100.4120  23.9586  99.5713  23.7032  3.5815
100.8160  25.0395  99.5713  23.7032  3.3885
100.2940  23.5890  99.5713  23.7032  3.5456
97.7857  24.1826  99.4801  25.0480  3.3818
97.9350  25.1078  99.4801  25.0480  3.2995
98.0252  24.4972  99.4801  25.0480  3.4539
100.2940  23.5890  99.4801  25.0480  3.3935
100.4690  24.5924  99.4801  25.0480  3.5336
97.9699  24.7130  99.4801  25.0480  3.3644
99.0268  23.8963  99.4801  25.0480  3.3851
99.7242  24.0204  99.4801  25.0480  3.4674
98.5651  24.1350  99.4801  25.0480  3.4252
97.6622  23.9027  99.4801  25.0480  3.4708
99.5529  24.2045  99.4801  25.0480  3.5391
100.8160  25.0395  99.4801  25.0480  3.3122
100.1990  24.7084  99.4801  25.0480  3.5290
100.3690  24.1603  99.4801  25.0480  3.4048
98.2175  24.6619  99.4801  25.0480  3.5078
98.3382  24.3368  99.4801  25.0480  3.3028
100.7810  24.1990  99.4801  25.0480  3.4708
100.7200  24.6420  99.4801  25.0480  3.2879
97.7332  24.3999  99.4801  25.0480  3.3071
100.4120  23.9586  99.4801  25.0480  3.3536
99.5713  23.7032  99.4801  25.0480  3.3764
100.0910  24.8650  99.4801  25.0480  3.6310
97.6568  24.6108  99.4801  25.0480  3.4021
98.8783  23.5554  99.4801  25.0480  3.4091
100.8080  24.4547  99.4801  25.0480  3.3091
99.8799  24.7112  97.6568  24.6108  3.3786
99.7242  24.0204  97.6568  24.6108  3.3970
98.5651  24.1350  97.6568  24.6108  3.3745
100.8080  24.4547  97.6568  24.6108  3.4314
99.0268  23.8963  97.6568  24.6108  3.4839
99.9445  24.3191  97.6568  24.6108  3.3847
100.4120  23.9586  97.6568  24.6108  3.3794
100.7810  24.1990  97.6568  24.6108  3.3789
98.3382  24.3368  97.6568  24.6108  3.3811
100.0910  24.8650  97.6568  24.6108  3.4034
100.8160  25.0395  97.6568  24.6108  3.3570
99.5529  24.2045  97.6568  24.6108  3.3844
100.3690  24.1603  97.6568  24.6108  3.4130
99.5713  23.7032  97.6568  24.6108  3.4001
100.7200  24.6420  97.6568  24.6108  3.4289
100.1990  24.7084  97.6568  24.6108  3.4201
100.2940  23.5890  97.6568  24.6108  3.3963
100.4690  24.5924  97.6568  24.6108  3.3454
100.7810  24.1990  99.5529  24.2045  3.3424
98.8783  23.5554  99.5529  24.2045  3.6357
100.7200  24.6420  99.5529  24.2045  3.4883
100.8160  25.0395  99.5529  24.2045  3.3694
100.8080  24.4547  99.5529  24.2045  3.5075
100.2940  23.5890  99.5529  24.2045  3.4851
100.4120  23.9586  99.5529  24.2045  3.4617
99.1663  24.7523  99.8316  25.8146  3.3032
98.8350  24.6942  99.8316  25.8146  3.3276
100.5960  26.2944  99.8316  25.8146  3.4659
99.0384  24.3221  99.8316  25.8146  3.3481
100.7200  24.6420  99.8316  25.8146  3.3053
98.0252  24.4972  99.8316  25.8146  3.3346
100.3690  24.1603  99.8316  25.8146  3.3973
98.4849  24.7484  99.8316  25.8146  3.3124
97.7857  24.1826  99.8316  25.8146  3.3856
99.9445  24.3191  99.8316  25.8146  3.3706
98.3382  24.3368  99.8316  25.8146  3.3473
99.6235  24.5257  99.8316  25.8146  3.3420
97.6622  23.9027  99.8316  25.8146  3.3896
98.6668  24.9037  99.8316  25.8146  3.3030
99.4801  25.0480  99.8316  25.8146  3.3862
99.8346  24.9958  99.8316  25.8146  3.4631
100.1990  24.7084  99.8316  25.8146  3.4427
99.4137  25.2954  99.8316  25.8146  3.5650
100.0910  24.8650  99.8316  25.8146  3.5406
100.8990  25.3230  99.8316  25.8146  3.2397
98.8431  25.1964  99.8316  25.8146  3.3302
99.5713  23.7032  99.8316  25.8146  3.4125
97.9699  24.7130  99.8316  25.8146  3.3310
99.8799  24.7112  99.8316  25.8146  3.3641
100.8960  25.5945  99.8316  25.8146  3.2453
99.3404  24.5305  99.8316  25.8146  3.3340
98.3349  25.2175  99.8316  25.8146  3.3275
100.8160  25.0395  99.8316  25.8146  3.3378
100.2160  25.0148  99.8316  25.8146  3.5842
97.6568  24.6108  99.8316  25.8146  3.3028
98.8634  25.4505  99.8316  25.8146  3.3765
99.7242  24.0204  99.8316  25.8146  3.3853
98.2175  24.6619  99.8316  25.8146  3.3155
100.3200  25.2400  99.8316  25.8146  3.3659
99.6453  24.8769  99.8316  25.8146  3.3522
