1304  3.6300  0.1225  034
98.5651  24.1350  99.4300  26.2040  3.6123
97.6568  24.6108  99.4300  26.2040  3.5140
98.3382  24.3368  99.4300  26.2040  3.6443
99.0325  24.5549  99.4300  26.2040  3.7353
100.4990  25.5666  99.4300  26.2040  3.5485
100.5960  26.2944  99.4300  26.2040  3.6928
98.8350  24.6942  99.4300  26.2040  3.6372
100.2940  23.5890  99.4300  26.2040  3.5777
97.9350  25.1078  99.4300  26.2040  3.5285
97.9699  24.7130  99.4300  26.2040  3.4969
100.5200  25.8500  99.4300  26.2040  3.7012
100.8560  25.9242  99.4300  26.2040  3.5237
98.3349  25.2175  99.4300  26.2040  3.4573
99.0384  24.3221  99.4300  26.2040  3.6673
100.2160  25.0148  99.4300  26.2040  3.6244
98.8634  25.4505  99.4300  26.2040  3.7243
98.5433  25.5117  99.4300  26.2040  3.5680
97.7332  24.3999  99.4300  26.2040  3.5724
99.8799  24.7112  99.4300  26.2040  3.6246
99.3404  24.5305  99.4300  26.2040  3.5975
99.8346  24.9958  99.4300  26.2040  3.7157
99.6235  24.5257  99.4300  26.2040  3.4867
99.0268  23.8963  99.4300  26.2040  3.5774
97.7857  24.1826  99.4300  26.2040  3.5811
100.4120  23.9586  99.4300  26.2040  3.5650
98.8783  23.5554  99.4300  26.2040  3.6657
100.4690  24.5924  99.4300  26.2040  3.6377
99.7242  24.0204  99.4300  26.2040  3.5732
98.0252  24.4972  99.4300  26.2040  3.5157
100.8080  24.4547  99.4300  26.2040  3.6334
100.8990  25.3230  99.4300  26.2040  3.4715
100.7200  24.6420  99.4300  26.2040  3.6191
100.3690  24.1603  99.4300  26.2040  3.5827
100.5230  25.0541  99.4300  26.2040  3.5680
99.5713  23.7032  99.4300  26.2040  3.7163
97.6622  23.9027  99.1663  24.7523  3.5582
100.8080  24.4547  99.1663  24.7523  3.6595
98.8783  23.5554  99.1663  24.7523  3.3856
100.4120  23.9586  99.1663  24.7523  3.5969
97.9350  25.1078  99.1663  24.7523  3.4591
100.4690  24.5924  99.1663  24.7523  3.5688
100.7200  24.6420  99.1663  24.7523  3.3875
100.2940  23.5890  99.1663  24.7523  3.5824
100.7810  24.1990  99.1663  24.7523  3.4222
100.8160  25.0395  99.1663  24.7523  3.7849
100.1990  24.7084  99.1663  24.7523  3.8171
100.3690  24.1603  99.1663  24.7523  3.6612
97.7857  24.1826  99.1663  24.7523  3.8196
97.7857  24.1826  99.6453  24.8769  3.7272
100.7810  24.1990  99.6453  24.8769  3.6562
100.4120  23.9586  99.6453  24.8769  3.8149
97.9699  24.7130  99.6453  24.8769  3.5503
99.0268  23.8963  99.6453  24.8769  3.6188
100.7200  24.6420  99.6453  24.8769  3.7425
98.3382  24.3368  99.6453  24.8769  3.6750
100.3690  24.1603  99.6453  24.8769  3.8965
100.8160  25.0395  99.6453  24.8769  3.9272
100.2940  23.5890  99.6453  24.8769  3.7336
98.8783  23.5554  99.6453  24.8769  3.4157
97.9350  25.1078  99.6453  24.8769  3.5944
100.8080  24.4547  99.6453  24.8769  3.7015
98.2175  24.6619  99.6453  24.8769  3.7277
99.5713  23.7032  99.6453  24.8769  3.5700
98.0252  24.4972  99.6453  24.8769  3.6767
97.6568  24.6108  99.6453  24.8769  3.6395
97.7332  24.3999  99.6453  24.8769  3.6397
97.6622  23.9027  99.6453  24.8769  3.5854
99.5529  24.2045  97.9350  25.1078  3.4561
98.8783  23.5554  97.9350  25.1078  3.5463
100.2940  23.5890  97.9350  25.1078  3.5991
100.4690  24.5924  97.9350  25.1078  3.7872
98.5651  24.1350  97.9350  25.1078  3.8306
100.7810  24.1990  97.9350  25.1078  3.5684
97.7857  24.1826  97.9350  25.1078  3.8238
99.8799  24.7112  97.9350  25.1078  3.4721
99.0268  23.8963  97.9350  25.1078  3.7052
100.7200  24.6420  97.9350  25.1078  3.5751
100.8160  25.0395  97.9350  25.1078  3.6299
99.7242  24.0204  97.9350  25.1078  3.4363
100.0910  24.8650  97.9350  25.1078  3.4710
99.9445  24.3191  97.9350  25.1078  3.5386
100.8080  24.4547  97.9350  25.1078  3.5132
100.3690  24.1603  97.9350  25.1078  3.5331
100.4120  23.9586  97.9350  25.1078  3.5655
100.1990  24.7084  97.9350  25.1078  3.4252
100.8160  25.0395  99.0268  23.8963  3.6235
100.7810  24.1990  99.0268  23.8963  3.7206
100.7200  24.6420  99.0268  23.8963  3.6212
100.4120  23.9586  99.0268  23.8963  3.8198
100.8080  24.4547  99.0268  23.8963  3.7410
99.5529  24.2045  98.8350  24.6942  3.9507
97.9350  25.1078  98.8350  24.6942  3.8759
97.7857  24.1826  98.8350  24.6942  3.8690
98.8783  23.5554  98.8350  24.6942  3.5610
100.4120  23.9586  98.8350  24.6942  3.4709
97.6568  24.6108  98.8350  24.6942  3.8416
100.3690  24.1603  98.8350  24.6942  3.6140
99.9445  24.3191  98.8350  24.6942  3.8136
100.7810  24.1990  98.8350  24.6942  3.5832
100.1990  24.7084  98.8350  24.6942  3.7479
99.8799  24.7112  98.8350  24.6942  3.9100
97.6622  23.9027  98.8350  24.6942  3.4484
100.7200  24.6420  98.8350  24.6942  3.5371
99.7242  24.0204  98.8350  24.6942  3.6453
100.8080  24.4547  98.8350  24.6942  3.6464
100.8160  25.0395  98.8350  24.6942  3.6699
100.2940  23.5890  98.8350  24.6942  3.5199
100.0910  24.8650  98.8350  24.6942  3.7115
99.8346  24.9958  98.8350  24.6942  3.9073
99.5713  23.7032  98.8350  24.6942  3.6452
99.0268  23.8963  100.1000  25.9100  3.6167
99.0325  24.5549  100.1000  25.9100  3.4450
98.8350  24.6942  100.1000  25.9100  3.5234
100.3690  24.1603  100.1000  25.9100  3.5649
98.8431  25.1964  100.1000  25.9100  3.6342
100.8080  24.4547  100.1000  25.9100  3.6935
97.6568  24.6108  100.1000  25.9100  3.5284
100.1990  24.7084  100.1000  25.9100  3.6621
99.5529  24.2045  100.1000  25.9100  3.7023
100.4690  24.5924  100.1000  25.9100  3.8098
99.7242  24.0204  100.1000  25.9100  3.7692
97.7332  24.3999  100.1000  25.9100  3.5223
100.7810  24.1990  100.1000  25.9100  3.7090
98.8783  23.5554  100.1000  25.9100  3.6099
100.7200  24.6420  100.1000  25.9100  3.7368
98.3349  25.2175  100.1000  25.9100  3.5552
98.2175  24.6619  100.1000  25.9100  3.4606
98.4849  24.7484  100.1000  25.9100  3.5436
98.8634  25.4505  100.1000  25.9100  3.6637
98.6668  24.9037  100.1000  25.9100  3.4712
97.9350  25.1078  100.1000  25.9100  3.5762
97.6622  23.9027  100.1000  25.9100  3.5736
97.7857  24.1826  100.1000  25.9100  3.4575
100.4120  23.9586  100.1000  25.9100  3.6537
99.8346  24.9958  100.1000  25.9100  3.7101
97.9699  24.7130  100.1000  25.9100  3.5853
100.8160  25.0395  100.1000  25.9100  3.7008
98.0252  24.4972  100.1000  25.9100  3.5283
98.5651  24.1350  100.1000  25.9100  3.5382
98.3382  24.3368  100.1000  25.9100  3.4998
99.3404  24.5305  100.1000  25.9100  3.5687
100.2940  23.5890  100.1000  25.9100  3.6798
99.0384  24.3221  100.1000  25.9100  3.5202
98.5433  25.5117  100.1000  25.9100  3.7805
99.9445  24.3191  100.1000  25.9100  3.6137
100.0910  24.8650  100.1000  25.9100  3.7145
99.6235  24.5257  100.1000  25.9100  3.6417
100.3690  24.1603  98.0252  24.4972  3.7581
99.5529  24.2045  98.0252  24.4972  3.7024
100.1990  24.7084  98.0252  24.4972  3.7322
100.7810  24.1990  98.0252  24.4972  3.6317
100.8080  24.4547  98.0252  24.4972  3.7308
99.8799  24.7112  98.0252  24.4972  3.6690
100.8160  25.0395  98.0252  24.4972  3.6493
99.0268  23.8963  98.0252  24.4972  3.8024
100.2940  23.5890  98.0252  24.4972  3.6258
100.4120  23.9586  98.0252  24.4972  3.5797
100.7200  24.6420  98.0252  24.4972  3.6848
99.6235  24.5257  100.8960  25.5945  3.5174
99.9445  24.3191  100.8960  25.5945  3.6290
100.2940  23.5890  100.8960  25.5945  3.7218
99.0384  24.3221  100.8960  25.5945  3.8417
98.8634  25.4505  100.8960  25.5945  3.5921
98.2175  24.6619  100.8960  25.5945  3.5962
100.8080  24.4547  100.8960  25.5945  3.5212
100.7200  24.6420  100.8960  25.5945  3.7207
98.8350  24.6942  100.8960  25.5945  3.5881
98.3382  24.3368  100.8960  25.5945  3.7320
98.6668  24.9037  100.8960  25.5945  3.6544
100.7810  24.1990  100.8960  25.5945  3.5231
97.9350  25.1078  100.8960  25.5945  3.6655
100.1000  25.9100  100.8960  25.5945  3.8576
98.5651  24.1350  100.8960  25.5945  3.5731
97.6568  24.6108  100.8960  25.5945  3.5029
97.6622  23.9027  100.8960  25.5945  3.6044
98.0252  24.4972  100.8960  25.5945  3.5087
99.0268  23.8963  100.8960  25.5945  3.5414
97.7332  24.3999  100.8960  25.5945  3.6461
99.8346  24.9958  100.8960  25.5945  3.6147
99.5713  23.7032  100.8960  25.5945  3.6206
99.0325  24.5549  100.8960  25.5945  3.5250
98.8783  23.5554  100.8960  25.5945  3.5374
99.7242  24.0204  100.8960  25.5945  3.5712
98.4849  24.7484  100.8960  25.5945  3.6156
99.5529  24.2045  100.8960  25.5945  3.5116
98.3349  25.2175  100.8960  25.5945  3.6245
100.4690  24.5924  100.8960  25.5945  3.5806
100.3690  24.1603  100.8960  25.5945  3.6849
100.4120  23.9586  100.8960  25.5945  3.7365
98.5433  25.5117  100.8960  25.5945  3.6702
100.0910  24.8650  100.8960  25.5945  3.7991
97.9699  24.7130  100.8960  25.5945  3.6475
98.8431  25.1964  100.8960  25.5945  3.6727
97.7857  24.1826  100.8960  25.5945  3.6064
98.8783  23.5554  99.9445  24.3191  3.9257
100.8160  25.0395  99.9445  24.3191  3.6187
100.7200  24.6420  99.7771  25.3419  3.6721
97.9699  24.7130  99.7771  25.3419  3.5386
97.6622  23.9027  99.7771  25.3419  3.5997
98.4849  24.7484  99.7771  25.3419  3.6280
98.8634  25.4505  99.7771  25.3419  3.9455
98.8350  24.6942  99.7771  25.3419  3.6326
98.0252  24.4972  99.7771  25.3419  3.4953
98.5433  25.5117  99.7771  25.3419  3.5323
100.3690  24.1603  99.7771  25.3419  3.8906
100.5960  26.2944  99.7771  25.3419  3.4151
100.8990  25.3230  99.7771  25.3419  3.7689
97.7332  24.3999  99.7771  25.3419  3.5813
100.7810  24.1990  99.7771  25.3419  3.6892
99.3404  24.5305  99.7771  25.3419  3.7447
98.3349  25.2175  99.7771  25.3419  3.6699
100.2940  23.5890  99.7771  25.3419  3.5822
98.3382  24.3368  99.7771  25.3419  3.8629
100.4690  24.5924  99.7771  25.3419  3.7513
97.9350  25.1078  99.7771  25.3419  3.5836
99.0268  23.8963  99.7771  25.3419  3.6750
98.8783  23.5554  99.7771  25.3419  3.5405
100.4120  23.9586  99.7771  25.3419  3.7926
98.6668  24.9037  99.7771  25.3419  3.7026
97.7857  24.1826  99.7771  25.3419  3.5638
99.5713  23.7032  99.7771  25.3419  3.6930
98.2175  24.6619  99.7771  25.3419  3.5950
