1896  3.2126  0.0570  016
100.1470  24.4348  100.0690  23.8785  3.2500
98.5925  24.4245  100.0690  23.8785  3.2603
100.2540  25.6093  100.0690  23.8785  3.2083
98.8518  25.8317  100.0690  23.8785  3.2404
98.0709  24.0851  100.0690  23.8785  3.2332
99.2454  24.0357  100.0690  23.8785  3.1935
99.3717  25.8854  100.0690  23.8785  3.2718
98.5197  25.0289  100.0690  23.8785  3.2213
100.1470  24.4348  99.9475  26.1088  3.2108
98.5197  25.0289  99.9475  26.1088  3.1802
98.5925  24.4245  99.9475  26.1088  3.1801
99.2454  24.0357  99.9475  26.1088  3.1895
98.0709  24.0851  99.9475  26.1088  3.1937
99.3717  25.8854  99.9475  26.1088  3.2034
98.8518  25.8317  99.9475  26.1088  3.1267
100.0690  23.8785  99.9475  26.1088  3.2427
100.1470  24.4348  99.3717  25.8854  3.2496
98.0709  24.0851  98.5197  25.0289  3.2847
100.2540  25.6093  98.5197  25.0289  3.1503
100.1470  24.4348  98.5197  25.0289  3.2140
99.3717  25.8854  98.5197  25.0289  3.2336
100.1470  24.4348  98.0709  24.0851  3.2927
99.2454  24.0357  98.0709  24.0851  3.2820
99.3717  25.8854  98.0709  24.0851  3.2045
100.2540  25.6093  98.8518  25.8317  3.1658
98.5197  25.0289  98.8518  25.8317  3.2030
100.1470  24.4348  98.8518  25.8317  3.2459
98.0709  24.0851  98.8518  25.8317  3.2704
98.5925  24.4245  98.8518  25.8317  3.2206
99.3717  25.8854  98.8518  25.8317  3.2993
99.2454  24.0357  98.8518  25.8317  3.2432
99.3717  25.8854  99.2454  24.0357  3.1990
100.1470  24.4348  99.2454  24.0357  3.2868
98.0709  24.0851  100.2540  25.6093  3.2496
99.2454  24.0357  100.2540  25.6093  3.2354
100.1470  24.4348  100.2540  25.6093  3.1651
99.3717  25.8854  100.2540  25.6093  3.1618
100.1470  24.4348  98.5925  24.4245  3.2250
98.5197  25.0289  98.5925  24.4245  3.1813
99.3717  25.8854  98.5925  24.4245  3.2487
100.2540  25.6093  98.5925  24.4245  3.1905
99.2454  24.0357  98.5925  24.4245  3.2968
100.8080  24.4547  99.5713  23.7032  3.2292
100.7200  24.6420  99.5713  23.7032  3.2620
100.7810  24.1990  99.5713  23.7032  3.2670
100.4120  23.9586  99.5713  23.7032  3.2816
100.8160  25.0395  99.5713  23.7032  3.2759
98.8783  23.5554  99.5713  23.7032  3.3090
100.2940  23.5890  99.5713  23.7032  3.2327
99.8346  24.9958  99.4801  25.0480  3.2162
97.7857  24.1826  99.4801  25.0480  3.2271
99.6235  24.5257  99.4801  25.0480  3.2887
97.9350  25.1078  99.4801  25.0480  3.1200
98.0252  24.4972  99.4801  25.0480  3.2354
100.2940  23.5890  99.4801  25.0480  3.2167
100.4690  24.5924  99.4801  25.0480  3.3272
97.9699  24.7130  99.4801  25.0480  3.1997
99.0268  23.8963  99.4801  25.0480  3.2212
99.7242  24.0204  99.4801  25.0480  3.2727
98.5651  24.1350  99.4801  25.0480  3.2563
97.6622  23.9027  99.4801  25.0480  3.2769
99.5529  24.2045  99.4801  25.0480  3.2075
100.8160  25.0395  99.4801  25.0480  3.1521
100.1990  24.7084  99.4801  25.0480  3.3249
99.3404  24.5305  99.4801  25.0480  3.1574
100.3690  24.1603  99.4801  25.0480  3.2137
98.2175  24.6619  99.4801  25.0480  3.2909
98.3382  24.3368  99.4801  25.0480  3.1983
100.7810  24.1990  99.4801  25.0480  3.3401
100.7200  24.6420  99.4801  25.0480  3.1786
97.7332  24.3999  99.4801  25.0480  3.2269
100.4120  23.9586  99.4801  25.0480  3.1910
99.5713  23.7032  99.4801  25.0480  3.2146
100.0910  24.8650  99.4801  25.0480  3.2632
97.6568  24.6108  99.4801  25.0480  3.2255
98.8783  23.5554  99.4801  25.0480  3.2448
100.8080  24.4547  99.4801  25.0480  3.2433
99.8799  24.7112  97.6568  24.6108  3.1775
99.7242  24.0204  97.6568  24.6108  3.2258
98.5651  24.1350  97.6568  24.6108  3.1771
100.8080  24.4547  97.6568  24.6108  3.2345
97.6622  23.9027  97.6568  24.6108  3.2168
99.0268  23.8963  97.6568  24.6108  3.2624
97.7857  24.1826  97.6568  24.6108  3.3357
98.8783  23.5554  97.6568  24.6108  3.2397
99.9445  24.3191  97.6568  24.6108  3.2261
100.4120  23.9586  97.6568  24.6108  3.2016
100.7810  24.1990  97.6568  24.6108  3.2197
98.3382  24.3368  97.6568  24.6108  3.1390
100.0910  24.8650  97.6568  24.6108  3.1917
100.8160  25.0395  97.6568  24.6108  3.2005
98.2175  24.6619  97.6568  24.6108  3.3451
99.5529  24.2045  97.6568  24.6108  3.2077
100.3690  24.1603  97.6568  24.6108  3.2228
99.5713  23.7032  97.6568  24.6108  3.2492
100.7200  24.6420  97.6568  24.6108  3.2318
100.1990  24.7084  97.6568  24.6108  3.2199
100.2940  23.5890  97.6568  24.6108  3.2161
100.4690  24.5924  97.6568  24.6108  3.2241
100.7810  24.1990  99.5529  24.2045  3.1868
98.8783  23.5554  99.5529  24.2045  3.3246
100.7200  24.6420  99.5529  24.2045  3.3016
100.8160  25.0395  99.5529  24.2045  3.1855
100.8080  24.4547  99.5529  24.2045  3.2846
99.5713  23.7032  99.5529  24.2045  3.1921
100.2940  23.5890  99.5529  24.2045  3.2463
100.4120  23.9586  99.5529  24.2045  3.2338
99.1663  24.7523  99.8316  25.8146  3.2050
98.8350  24.6942  99.8316  25.8146  3.1957
100.5960  26.2944  99.8316  25.8146  3.1960
99.0384  24.3221  99.8316  25.8146  3.2258
100.7200  24.6420  99.8316  25.8146  3.1537
98.0252  24.4972  99.8316  25.8146  3.2191
100.3690  24.1603  99.8316  25.8146  3.3378
99.9868  25.4893  99.8316  25.8146  3.3542
98.4849  24.7484  99.8316  25.8146  3.1771
97.7857  24.1826  99.8316  25.8146  3.2374
99.9445  24.3191  99.8316  25.8146  3.2268
98.3382  24.3368  99.8316  25.8146  3.1895
99.6235  24.5257  99.8316  25.8146  3.1692
97.6622  23.9027  99.8316  25.8146  3.2487
98.6668  24.9037  99.8316  25.8146  3.1445
99.4801  25.0480  99.8316  25.8146  3.1646
99.8346  24.9958  99.8316  25.8146  3.1509
100.1990  24.7084  99.8316  25.8146  3.3117
99.4137  25.2954  99.8316  25.8146  3.2045
100.0910  24.8650  99.8316  25.8146  3.3022
100.8990  25.3230  99.8316  25.8146  3.1319
98.8431  25.1964  99.8316  25.8146  3.1556
99.5713  23.7032  99.8316  25.8146  3.2224
97.9699  24.7130  99.8316  25.8146  3.1675
99.8799  24.7112  99.8316  25.8146  3.1880
100.8960  25.5945  99.8316  25.8146  3.1117
99.3404  24.5305  99.8316  25.8146  3.1845
98.3349  25.2175  99.8316  25.8146  3.1546
100.8160  25.0395  99.8316  25.8146  3.2052
97.6568  24.6108  99.8316  25.8146  3.1751
98.8634  25.4505  99.8316  25.8146  3.2198
99.7242  24.0204  99.8316  25.8146  3.2087
98.2175  24.6619  99.8316  25.8146  3.2230
100.3200  25.2400  99.8316  25.8146  3.1526
99.2375  25.4847  99.8316  25.8146  3.2681
99.6453  24.8769  99.8316  25.8146  3.1422
98.5651  24.1350  99.8316  25.8146  3.2272
98.5433  25.5117  99.8316  25.8146  3.1231
100.4900  25.3500  99.8316  25.8146  3.1003
99.0268  23.8963  99.8316  25.8146  3.2205
99.5529  24.2045  99.8316  25.8146  3.1822
98.8783  23.5554  99.8316  25.8146  3.2319
100.2940  23.5890  99.8316  25.8146  3.3010
100.7810  24.1990  99.8316  25.8146  3.1741
100.4990  25.5666  99.8316  25.8146  3.2601
97.7332  24.3999  99.8316  25.8146  3.1987
97.9350  25.1078  99.8316  25.8146  3.1360
100.8080  24.4547  99.8316  25.8146  3.1940
99.0325  24.5549  99.8316  25.8146  3.2157
98.0252  24.4972  100.5230  25.0541  3.2871
99.0268  23.8963  100.5230  25.0541  3.2115
99.0325  24.5549  100.5230  25.0541  3.2342
100.8990  25.3230  100.5230  25.0541  3.2511
98.8634  25.4505  100.5230  25.0541  3.1675
99.0384  24.3221  100.5230  25.0541  3.2520
97.6622  23.9027  100.5230  25.0541  3.2484
99.9445  24.3191  100.5230  25.0541  3.2570
98.3382  24.3368  100.5230  25.0541  3.2073
99.5529  24.2045  100.5230  25.0541  3.2380
97.9699  24.7130  100.5230  25.0541  3.1611
97.9350  25.1078  100.5230  25.0541  3.1635
97.7332  24.3999  100.5230  25.0541  3.2063
99.8799  24.7112  100.5230  25.0541  3.2644
98.6668  24.9037  100.5230  25.0541  3.2181
99.6235  24.5257  100.5230  25.0541  3.2045
100.4690  24.5924  100.5230  25.0541  3.1807
98.8350  24.6942  100.5230  25.0541  3.1782
98.4849  24.7484  100.5230  25.0541  3.2284
99.6453  24.8769  100.5230  25.0541  3.2704
99.2375  25.4847  100.5230  25.0541  3.1106
99.4801  25.0480  100.5230  25.0541  3.1642
100.4990  25.5666  100.5230  25.0541  3.1067
99.5713  23.7032  100.5230  25.0541  3.2677
99.1663  24.7523  100.5230  25.0541  3.1981
98.5651  24.1350  100.5230  25.0541  3.2068
97.7857  24.1826  100.5230  25.0541  3.2603
100.4120  23.9586  100.5230  25.0541  3.2392
98.8431  25.1964  100.5230  25.0541  3.1083
99.8346  24.9958  100.5230  25.0541  3.2035
100.2940  23.5890  100.5230  25.0541  3.2157
100.5960  26.2944  100.5230  25.0541  3.1421
100.3690  24.1603  100.5230  25.0541  3.2892
98.3349  25.2175  100.5230  25.0541  3.1703
99.7242  24.0204  100.5230  25.0541  3.2824
98.8783  23.5554  100.5230  25.0541  3.2276
99.3404  24.5305  100.5230  25.0541  3.2319
98.5433  25.5117  100.5230  25.0541  3.1276
100.8960  25.5945  100.5230  25.0541  3.1046
97.6568  24.6108  100.5230  25.0541  3.1971
100.1990  24.7084  100.5230  25.0541  3.2660
98.2175  24.6619  100.5230  25.0541  3.2359
100.1000  25.9100  100.5230  25.0541  3.3273
99.6453  24.8769  100.4990  25.5666  3.1532
99.8799  24.7112  100.4990  25.5666  3.1954
97.9699  24.7130  100.4990  25.5666  3.2028
98.3349  25.2175  100.4990  25.5666  3.1528
99.7242  24.0204  100.4990  25.5666  3.2028
100.7200  24.6420  100.4990  25.5666  3.3086
98.0252  24.4972  100.4990  25.5666  3.1826
97.6622  23.9027  100.4990  25.5666  3.2023
99.5529  24.2045  100.4990  25.5666  3.2274
98.6668  24.9037  100.4990  25.5666  3.1201
