289  3.6981  0.1458  040
98.8518  25.8317  100.0690  23.8785  3.7245
98.0709  24.0851  100.0690  23.8785  3.6859
99.3717  25.8854  100.0690  23.8785  3.6703
98.5197  25.0289  100.0690  23.8785  3.6666
99.2454  24.0357  99.9475  26.1088  3.5357
100.1470  24.4348  99.3717  25.8854  3.6886
99.3717  25.8854  98.0709  24.0851  3.6463
98.0709  24.0851  98.8518  25.8317  3.7250
98.0709  24.0851  100.2540  25.6093  3.6297
100.0910  24.8650  97.6568  24.6108  4.0603
100.3690  24.1603  97.6568  24.6108  3.5422
99.0384  24.3221  99.8316  25.8146  3.7017
100.4120  23.9586  99.8316  25.8146  3.7313
97.7332  24.3999  99.8316  25.8146  3.5095
98.0252  24.4972  100.5230  25.0541  3.6938
98.3382  24.3368  100.5230  25.0541  3.8286
97.9699  24.7130  100.5230  25.0541  3.8181
97.9350  25.1078  100.5230  25.0541  3.6826
97.7332  24.3999  100.5230  25.0541  3.7356
98.8350  24.6942  100.5230  25.0541  3.8139
98.4849  24.7484  100.5230  25.0541  3.7451
98.3349  25.2175  100.5230  25.0541  3.6530
98.5433  25.5117  100.5230  25.0541  3.5540
97.6568  24.6108  100.5230  25.0541  3.7866
98.2175  24.6619  100.5230  25.0541  3.7603
97.9699  24.7130  100.4990  25.5666  3.6917
98.3349  25.2175  100.4990  25.5666  3.7246
98.0252  24.4972  100.4990  25.5666  3.7075
98.6668  24.9037  100.4990  25.5666  3.6810
98.4849  24.7484  100.4990  25.5666  3.6719
98.3382  24.3368  100.4990  25.5666  3.6786
97.9350  25.1078  100.4990  25.5666  3.7381
98.2175  24.6619  100.4990  25.5666  3.6755
98.8431  25.1964  100.8990  25.3230  3.6988
98.5433  25.5117  100.8990  25.3230  3.6637
98.3349  25.2175  100.8990  25.3230  3.6921
97.9350  25.1078  100.8990  25.3230  3.7760
98.8634  25.4505  100.8990  25.3230  3.6699
98.5651  24.1350  100.8990  25.3230  3.6455
98.8783  23.5554  100.8990  25.3230  3.5505
98.4849  24.7484  100.8990  25.3230  3.7191
98.8350  24.6942  100.8990  25.3230  3.8092
97.7332  24.3999  100.8990  25.3230  3.7306
97.7857  24.1826  100.8990  25.3230  3.7416
100.7200  24.6420  98.5651  24.1350  3.8948
100.8160  25.0395  98.8634  25.4505  3.6458
100.0910  24.8650  98.8634  25.4505  3.5570
100.7810  24.1990  98.8634  25.4505  3.6267
99.5713  23.7032  98.8634  25.4505  3.6937
97.6622  23.9027  99.4137  25.2954  3.5546
100.0910  24.8650  97.6622  23.9027  3.4252
99.8799  24.7112  97.6622  23.9027  3.7383
100.8080  24.4547  97.6622  23.9027  3.8522
100.7810  24.1990  97.6622  23.9027  3.9231
100.7200  24.6420  97.6622  23.9027  3.7990
100.1990  24.7084  97.6622  23.9027  4.0167
98.0252  24.4972  99.9868  25.4893  3.7207
97.6568  24.6108  99.9868  25.4893  3.5431
98.3382  24.3368  99.9868  25.4893  3.4874
98.2175  24.6619  99.9868  25.4893  3.6338
98.8634  25.4505  99.9868  25.4893  3.9732
97.6622  23.9027  99.9868  25.4893  3.6230
98.8783  23.5554  99.9868  25.4893  3.7639
97.7332  24.3999  99.9868  25.4893  3.6544
100.7810  24.1990  99.4300  26.2040  3.8077
97.6568  24.6108  99.4300  26.2040  3.5874
100.2940  23.5890  99.4300  26.2040  3.6362
100.5200  25.8500  99.4300  26.2040  3.9705
99.0384  24.3221  99.4300  26.2040  3.7748
97.7332  24.3999  99.4300  26.2040  3.6520
100.4120  23.9586  99.4300  26.2040  3.6126
98.8783  23.5554  99.4300  26.2040  3.8269
100.4690  24.5924  99.4300  26.2040  3.7679
99.7242  24.0204  99.4300  26.2040  3.5452
98.0252  24.4972  99.4300  26.2040  3.5752
100.3690  24.1603  99.4300  26.2040  3.6427
99.5713  23.7032  99.4300  26.2040  3.8404
97.6622  23.9027  99.1663  24.7523  3.5422
97.7857  24.1826  99.6453  24.8769  3.8272
99.0268  23.8963  97.9350  25.1078  3.7642
100.0910  24.8650  97.9350  25.1078  3.6689
100.3690  24.1603  97.9350  25.1078  3.5781
100.7810  24.1990  98.8350  24.6942  3.6800
99.7242  24.0204  98.8350  24.6942  3.7339
100.8160  25.0395  98.8350  24.6942  3.8112
100.0910  24.8650  98.8350  24.6942  3.6821
99.0268  23.8963  100.1000  25.9100  3.7141
97.6568  24.6108  100.1000  25.9100  3.5721
98.8783  23.5554  100.1000  25.9100  3.7397
97.9699  24.7130  100.1000  25.9100  3.6731
98.0252  24.4972  100.1000  25.9100  3.5987
98.5651  24.1350  100.1000  25.9100  3.6210
98.3382  24.3368  100.1000  25.9100  3.5137
100.3690  24.1603  98.0252  24.4972  3.9731
100.1990  24.7084  98.0252  24.4972  3.7656
100.7810  24.1990  98.0252  24.4972  3.6682
100.8080  24.4547  98.0252  24.4972  3.7890
100.8160  25.0395  98.0252  24.4972  3.8114
100.4120  23.9586  98.0252  24.4972  3.5976
100.7200  24.6420  98.0252  24.4972  3.8115
100.2940  23.5890  100.8960  25.5945  3.9214
98.8350  24.6942  100.8960  25.5945  3.6969
97.6568  24.6108  100.8960  25.5945  3.5188
98.0252  24.4972  100.8960  25.5945  3.5587
97.7332  24.3999  100.8960  25.5945  3.8548
99.5713  23.7032  100.8960  25.5945  3.7112
99.0325  24.5549  100.8960  25.5945  3.5653
99.7242  24.0204  100.8960  25.5945  3.6292
98.4849  24.7484  100.8960  25.5945  3.7359
98.3349  25.2175  100.8960  25.5945  3.7099
97.9699  24.7130  100.8960  25.5945  3.8257
98.8783  23.5554  99.9445  24.3191  3.9520
97.9699  24.7130  99.7771  25.3419  3.6591
97.6622  23.9027  99.7771  25.3419  3.6619
98.0252  24.4972  99.7771  25.3419  3.5115
97.7332  24.3999  99.7771  25.3419  3.7195
100.2940  23.5890  99.7771  25.3419  3.7287
98.8783  23.5554  99.7771  25.3419  3.5219
97.7857  24.1826  99.7771  25.3419  3.6361
100.0910  24.8650  100.5960  26.2944  3.9089
98.3349  25.2175  100.5960  26.2944  3.6116
99.5713  23.7032  100.5960  26.2944  3.6541
99.6235  24.5257  100.5960  26.2944  3.6085
99.8799  24.7112  100.5960  26.2944  3.6957
98.5651  24.1350  100.5960  26.2944  3.6285
99.7242  24.0204  100.5960  26.2944  3.8086
