95 30 -597.652 -3.77651
95 29.833 -603.603 -3.77651
95 29.667 -591.257 -6.28205
95 29.5 -520.278 -10.9794
95 29.333 -495.872 -21.2208
95 29.167 -473.664 -27.0993
95 29 -443.204 -33.3827
95 28.833 -452.591 -45.1594
95 28.667 -418.53 -50.4206
95 28.5 -389.49 -56.3185
95 28.333 -352.922 -54.6077
95 28.167 -340.179 -52.7635
95 28 -342.621 -51.8902
95 27.833 -329.04 -50.071
95 27.667 -321.853 -50.153
95 27.5 -306.821 -52.7543
95 27.333 -304.754 -52.2488
95 27.167 -315.893 -50.8349
95 27 -320.413 -47.8498
95 26.833 -317.359 -48.1349
95 26.667 -324.396 -47.7014
95 26.5 -317.971 -49.5336
95 26.333 -307.455 -48.7161
95 26.167 -281.448 -44.5971
95 26 -266.13 -40.9598
95 25.833 -287.961 -40.6281
95 25.667 -223.044 -41.8129
95 25.5 -292.24 -41.7087
95 25.333 -262.543 -40.914
95 25.167 -267.426 -37.2401
95 25 -280.959 -34.9397
95 24.833 -296.868 -34.1772
95 24.667 -298.708 -35.2596
95 24.5 -298.53 -35.2552
95 24.333 -295.569 -34.6811
95 24.167 -284.68 -31.7654
95 24 -267.663 -31.5152
95 23.833 -252.736 -32.4404
95 23.667 -232.005 -33.0919
95 23.5 -217.726 -36.7971
95 23.333 -205.685 -34.9851
95 23.167 -201.125 -33.7955
95 23 -199.835 -32.6985
95 22.833 -198.311 -33.7532
95 22.667 -183.741 -36.676
95 22.5 -160.309 -36.8545
95 22.333 -150.367 -36.4558
95 22.167 -146.656 -33.2829
95 22 -142.113 -34.0719
95 21.833 -134.538 -32.4832
95 21.667 -126.376 -34.8858
95 21.5 -137.879 -35.0044
95 21.333 -157.708 -34.583
95 21.167 -160.748 -32.6588
95 21 -155.5 -32.6087
95 20.833 -157.171 -31.2964
95 20.667 -168.606 -34.0826
95 20.5 -187.826 -34.2855
95 20.333 -209.967 -34.0536
95 20.167 -209.742 -32.3521
95 20 -191.385 -31.8143
95 19.833 -172.16 -32.8851
95 19.667 -166.29 -32.5642
95 19.5 -166.5 -32.7073
95 19.333 -178.951 -32.0365
95 19.167 -182.645 -32.6323
95 19 -174.464 -31.4912
95 18.833 -164.73 -31.0479
95 18.667 -159.636 -29.3465
95 18.5 -155.297 -32.6526
95 18.333 -151.082 -30.8822
95 18.167 -135.969 -31.8693
95 18 -124.942 -32.9201
95 17.833 -136.259 -30.4086
95 17.667 -144.283 -29.7046
95 17.5 -149.564 -31.4897
95 17.333 -150.256 -30.7368
95 17.167 -141.998 -30.4989
95 17 -130.764 -30.8066
95 16.833 -125.281 -29.0238
95 16.667 -117.953 -28.8214
95 16.5 -118.46 -33.2645
95 16.333 -123.666 -30.9532
95 16.167 -124.698 -30.6848
95 16 -118.742 -31.2537
95 15.833 -116.646 -29.8739
95 15.667 -129.379 -29.1874
95 15.5 -129.894 -31.5979
95 15.333 -122.954 -29.4275
95 15.167 -123.174 -29.1192
95 15 -118.085 -28.5699
95 14.833 -113.023 -26.6157
95 14.667 -110.685 -25.7314
95 14.5 -111.056 -26.9335
95 14.333 -106.069 -24.5097
95 14.167 -93.9581 -23.4222
95 14 -69.282 -20.9208
95 13.833 -57.6513 -17.6643
95 13.667 -36.9844 -15.7928
95 13.5 -39.112 -14.6488
95 13.333 -37.7187 -12.3643
95 13.167 -32.7442 -11.2852
95 13 -24.6334 -8.36116
95 12.833 -18.8897 -5.58404
95 12.667 -4.85145 -2.47686
95 12.5 -8.79257 -2.26289
95 12.333 -1.68182 -2.19379
95 12.167 29.7951 -2.77759
95 12 35.9772 -1.45882
95 11.833 40.277 -0.280185
