102.25617026, 23.5722783132
102.361767944, 23.5530485985
102.446246091, 23.5242040264
102.52016447, 23.5049743117
102.594082848, 23.4761297396
102.668001227, 23.4472851676
102.731359838, 23.4280554528
102.794718448, 23.4376703102
102.868636827, 23.3799811661
102.9108759, 23.3319068793
103.027033353, 23.3126771646
103.079832195, 23.2549880204
103.164310342, 23.2069137337
103.259348257, 23.1780691616
103.37550571, 23.1588394469
103.43886432, 23.081920588
103.533902236, 23.0146165865
103.607820614, 22.9280828703
 NAN NAN
102.228441424, 29.1119611725
102.186084426, 29.0637526703
102.175495177, 28.9866190668
102.11195968, 28.9191271638
102.069602682, 28.8998437629
102.059013432, 28.8227101594
102.059013432, 28.7359348554
102.006067185, 28.6491595514
101.963710187, 28.5720259479
101.910763939, 28.4756089435
101.836639192, 28.4563255426
101.836639192, 28.3695502387
101.783692945, 28.2827749347
101.751925196, 28.2056413312
101.698978949, 28.1477911286
101.656621951, 28.0320907233
101.603675703, 27.9645988202
101.593086454, 27.8778235163
101.540140206, 27.8296150141
101.45542621, 27.7717648114
101.391890713, 27.6946312079
101.317765966, 27.6657061066
101.264819719, 27.6367810053
101.201284222, 27.5982142035
101.105980976, 27.5403640009
101.02126698, 27.4728720978
100.968320732, 27.3957384943
100.904785235, 27.3571716925
100.862428237, 27.2993214899
100.79889274, 27.2318295868
100.745946492, 27.1643376837
100.682410995, 27.1546959833
100.629464748, 27.0968457807
100.5765185, 27.0197121771
100.555340001, 26.9715036749
100.491804504, 26.9232951727
100.438858257, 26.8654449701
100.343555011, 26.7690279657
100.280019514, 26.7015360626
100.227073266, 26.5954773578
100.205894767, 26.4701352521
100.184716268, 26.3833599481
100.131770021, 26.2965846442
100.089413023, 26.2676595429
100.025877525, 26.1905259393
 NAN NAN
102.378259695, 29.0820405197
102.449567773, 29.0387556692
102.473337132, 28.9630071809
102.508991171, 28.8547950548
102.54464521, 28.735761716
102.556529889, 28.6491920151
102.580299248, 28.5301586763
102.639722646, 28.4760526132
102.675376685, 28.3570192745
102.722915403, 28.2704495736
102.794223481, 28.1622374474
102.877416238, 28.0215616834
102.889300918, 27.8808859194
102.913070277, 27.7510313681
102.948724316, 27.6644616671
102.996263034, 27.5346071158
103.008147714, 27.4047525644
103.008147714, 27.2532555878
103.008147714, 27.1991495247
 NAN NAN
103.036254097, 26.395417912
103.058301346, 26.325157467
103.091372219, 26.2147481964
103.091372219, 26.1043389258
103.091372219, 26.0039668616
103.091372219, 25.8734831781
103.135466716, 25.7128878754
103.124443092, 25.5723669855
103.102395843, 25.4117716827
103.102395843, 25.2913252057
103.058301346, 25.1909531415
103.036254097, 25.0303578387
102.981135976, 24.9199485681
102.937041479, 24.8296137103
102.892946981, 24.7493160589
102.881923357, 24.6589812011
102.83782886, 24.5686463434
 NAN NAN
104.381136261, 25.9638180359
104.370112637, 25.9035947974
104.359089013, 25.8132599396
104.314994516, 25.7630739075
104.259876394, 25.632590224
104.226805521, 25.562329779
104.182711024, 25.5121437469
104.149640151, 25.4318460956
104.083498405, 25.3515484442
104.050427532, 25.2812879993
103.984285787, 25.2311019671
103.918144041, 25.180915935
103.896096792, 25.1206926965
103.852002295, 25.0905810773
103.818931422, 25.0303578387
103.763813301, 24.9801718066
103.697671555, 24.9199485681
103.675624306, 24.8195765039
103.620506185, 24.7593532654
103.587435312, 24.6589812011
103.510269942, 24.608795169
103.45515182, 24.5786835498
103.422080948, 24.5184603113
103.37798645, 24.4481998663
103.333891953, 24.418088247
103.289797456, 24.3578650085
103.22365571, 24.2876045636
103.212632086, 24.2374185315
103.168537589, 24.1872324994
103.113419467, 24.1470836737
103.091372219, 24.0868604351
103.025230473, 24.0065627838
102.981135976, 23.9262651324
102.970112351, 23.845967481
102.903970606, 23.7556326233
102.870899733, 23.6853721783
 NAN NAN
102.011057038, 28.2322266871
102.033104286, 28.1619662421
102.033104286, 28.0816685907
102.055151535, 28.0013709394
102.066175159, 27.9009988752
102.099246032, 27.8106640174
102.099246032, 27.6801803339
102.088222408, 27.5798082697
102.077198784, 27.4392873798
102.044127911, 27.3288781092
102.044127911, 27.2586176642
102.044127911, 27.1482083936
102.022080662, 27.0377991229
102.000033413, 26.9173526459
102.022080662, 26.8069433753
102.000033413, 26.7366829303
101.966962541, 26.6262736597
101.977986165, 26.5459760083
101.944915292, 26.4355667377
101.944915292, 26.325157467
101.955938916, 26.2247854028
101.955938916, 26.1846365772
101.944915292, 26.0742273065
101.944915292, 25.9939296552
101.933891668, 25.8835203845
101.944915292, 25.8132599396
101.966962541, 25.7329622882
101.977986165, 25.6024786047
102.000033413, 25.5121437469
101.966962541, 25.4017344763
101.955938916, 25.2913252057
101.955938916, 25.2311019671
101.977986165, 25.1407671094
101.989009789, 25.0403950451
102.011057038, 24.9199485681
102.011057038, 24.8797997424
102.044127911, 24.7794276782
102.022080662, 24.6489439947
102.099246032, 24.5786835498
 NAN NAN
103.097213019, 24.8710160347
103.076967611, 24.7880639155
103.036476797, 24.7235456006
103.026354093, 24.6313765793
103.036476797, 24.5576413622
103.056722204, 24.4654723409
103.066844908, 24.3733033196
103.107335722, 24.2903512004
103.117458426, 24.2350497876
103.117458426, 24.1428807663
 NAN NAN
100.890463619, 25.4055963583
100.92083173, 25.3687287498
100.971445248, 25.3318611412
101.052426878, 25.3042104349
101.1131631, 25.2857766306
101.184022025, 25.2212583157
101.254880951, 25.175173805
101.33586258, 25.1659569029
101.426966913, 25.1198723922
101.477580432, 25.0737878816
101.538316654, 25.0184864688
101.599052876, 24.9816188603
101.659789098, 24.9171005453
101.750893431, 24.8802329368
101.841997764, 24.8341484262
101.902733986, 24.7880639155
101.933102097, 24.7143286984
102.034329134, 24.6682441878
102.105188059, 24.5945089707
102.155801578, 24.5668582643
102.176046985, 24.4839061452
102.246905911, 24.3640864175
102.226660503, 24.2811342983
102.246905911, 24.1797483748
102.287396725, 24.0875793535
102.368378355, 24.0230610386
102.398746466, 23.9401089194
102.43923728, 23.8848075066
102.510096206, 23.8479398981
102.591077835, 23.7834215832
102.672059465, 23.7281201704
102.783409205, 23.7281201704
102.945372464, 23.7096863661
 NAN NAN
102.975740575, 24.4654723409
102.965617871, 24.4193878302
102.925127056, 24.3364357111
102.874513538, 24.262700494
102.864390834, 24.188965277
102.803654612, 24.124446962
102.763163798, 24.0414948429
102.712550279, 23.9216751151
102.722672983, 23.8663737024
102.702427576, 23.8018553874
 NAN NAN
97.9143887402, 29.2766952535
97.9548795549, 29.1937431343
98.0358611842, 29.1200079172
 NAN NAN
98.531873664, 29.313562862
98.5521190713, 29.2306107428
98.592609886, 29.1107910151
 NAN NAN
99.1999721062, 29.2859121556
99.2303402172, 29.2029600364
99.2505856245, 29.0923572109
 NAN NAN
102.317764836, 29.2582614492
102.277274022, 29.2121769386
102.246905911, 29.1107910151
 NAN NAN
102.297519429, 29.2121769386
102.348132947, 29.1660924279
102.398746466, 29.0647065045
 NAN NAN
