95 30 4.4917
95 29 4.4917
95 28 4.4917
95 27 4.4917
95 26 4.4917
95 25 4.4917
95 24 4.4917
95 23 4.4917
95 22 4.4917
95 21 4.4917
95 20 4.4917
95 19 4.4917
95 18 4.4917
95 17 4.4917
95 16 4.4917
95 15 4.4917
95 14 4.4917
95 13 4.4917
95 12 4.4917
95 11 4.4917
95 10 4.4917
95 9 4.4917
95 8 4.4917
95 7 4.4917
95 6 4.4917
95 5 4.4917
95 4 4.4917
95 3 4.4917
95 2 4.4917
95 1 4.4917
95 0 4.4917
95 -1 4.4917
95 -2 4.4917
95 -3 4.4917
95 -4 4.4917
95 -5 4.4917
95 -6 4.4917
95 -7 4.4917
95 -8 4.4917
95 -9 4.4917
95 -10 4.4917
95 -11 4.4917
95 -12 4.4917
96 30 4.4917
96 29 2.71631
96 28 3.38291
96 27 3.38773
96 26 3.60989
96 25 3.69835
96 24 3.79972
96 23 3.80541
96 22 3.82388
96 21 3.88867
96 20 3.83943
96 19 3.91381
96 18 3.89666
96 17 3.95641
96 16 4.02613
96 15 4.04651
96 14 4.20158
96 13 4.51257
96 12 4.65153
96 11 4.67439
96 10 4.62271
96 9 4.59368
96 8 4.53684
96 7 4.54027
96 6 4.4175
96 5 4.28195
96 4 4.21859
96 3 4.40498
96 2 4.9
96 1 4.9
96 0 4.9
96 -1 4.9
96 -2 4.9
96 -3 4.9
96 -4 4.9
96 -5 4.9
96 -6 4.9
96 -7 4.9
96 -8 4.9
96 -9 4.9
96 -10 4.9
96 -11 4.54049
96 -12 4.4917
97 30 4.4917
97 29 2.57929
97 28 3.62183
97 27 3.76429
97 26 3.85251
97 25 3.86781
97 24 3.85763
97 23 3.8258
97 22 3.81948
97 21 3.84678
97 20 3.83065
97 19 3.88665
97 18 3.91107
97 17 3.97338
97 16 4.04601
97 15 4.11509
97 14 4.2368
97 13 4.39604
97 12 4.50186
97 11 4.54681
97 10 4.54839
97 9 4.53562
97 8 4.50005
97 7 4.47236
97 6 4.39977
97 5 4.3344
97 4 4.35979
97 3 4.53006
97 2 4.89455
97 1 4.9
97 0 4.9
97 -1 4.9
97 -2 4.9
97 -3 4.9
97 -4 4.9
97 -5 4.9
97 -6 4.9
97 -7 4.9
97 -8 4.9
97 -9 4.9
97 -10 4.9
97 -11 4.63791
97 -12 4.4917
98 30 4.4917
98 29 3.08473
98 28 3.93886
98 27 3.9608
98 26 3.9863
98 25 3.98288
98 24 3.9606
98 23 3.95001
98 22 3.9435
98 21 3.96328
98 20 3.96281
98 19 4.00287
98 18 4.01347
98 17 4.05559
98 16 4.12782
98 15 4.19255
98 14 4.27767
98 13 4.36747
98 12 4.44166
98 11 4.47551
98 10 4.47781
98 9 4.46537
98 8 4.4366
98 7 4.41598
98 6 4.38776
98 5 4.39035
98 4 4.43702
98 3 4.56424
98 2 4.81401
98 1 4.9
98 0 4.9
98 -1 4.9
98 -2 4.9
98 -3 4.9
98 -4 4.9
98 -5 4.9
98 -6 4.9
98 -7 4.9
98 -8 4.9
98 -9 4.9
98 -10 4.9
98 -11 4.58995
98 -12 4.4917
99 30 4.4917
99 29 3.06851
99 28 4.00143
99 27 3.93977
99 26 3.94973
99 25 4.00179
99 24 4.01993
99 23 4.01982
99 22 4.00819
99 21 4.02445
99 20 4.03919
99 19 4.08272
99 18 4.0973
99 17 4.11248
99 16 4.16312
99 15 4.21614
99 14 4.2761
99 13 4.33282
99 12 4.40025
99 11 4.42402
99 10 4.42141
99 9 4.41394
99 8 4.3941
99 7 4.38768
99 6 4.40754
99 5 4.45457
99 4 4.50891
99 3 4.58345
99 2 4.73619
99 1 4.9
99 0 4.9
99 -1 4.9
99 -2 4.9
99 -3 4.9
99 -4 4.9
99 -5 4.9
99 -6 4.9
99 -7 4.9
99 -8 4.9
99 -9 4.9
99 -10 4.9
99 -11 4.56714
99 -12 4.4917
100 30 4.4917
100 29 3.07129
100 28 4.06078
100 27 4.01207
100 26 4.00823
100 25 4.03611
100 24 4.05766
100 23 4.07012
100 22 4.05722
100 21 4.08128
100 20 4.12115
100 19 4.17575
100 18 4.20666
100 17 4.22943
100 16 4.29232
100 15 4.30872
100 14 4.32675
100 13 4.36615
100 12 4.41066
100 11 4.43208
100 10 4.44128
100 9 4.44138
100 8 4.43139
100 7 4.42521
100 6 4.45602
100 5 4.48247
100 4 4.50978
100 3 4.5536
100 2 4.63196
100 1 4.72895
100 0 4.77661
100 -1 4.83999
100 -2 4.87696
100 -3 4.9
100 -4 4.9
100 -5 4.9
100 -6 4.9
100 -7 4.9
100 -8 4.9
100 -9 4.9
100 -10 4.79558
100 -11 4.54852
100 -12 4.4917
101 30 4.4917
101 29 3.13441
101 28 4.12707
101 27 4.10788
101 26 4.08515
101 25 4.06239
101 24 4.08431
101 23 4.11627
101 22 4.13539
101 21 4.14996
101 20 4.15359
101 19 4.21923
101 18 4.28856
101 17 4.31193
101 16 4.36889
101 15 4.38627
101 14 4.40848
101 13 4.40915
101 12 4.41786
101 11 4.42157
101 10 4.43839
101 9 4.45265
101 8 4.449
101 7 4.44134
101 6 4.4308
101 5 4.41291
101 4 4.44813
101 3 4.49003
101 2 4.52912
101 1 4.5597
101 0 4.59597
101 -1 4.67291
101 -2 4.6996
101 -3 4.69828
101 -4 4.78197
101 -5 4.9
101 -6 4.9
101 -7 4.9
101 -8 4.88724
101 -9 4.80338
101 -10 4.71558
101 -11 4.54261
101 -12 4.4917
102 30 4.4917
102 29 3.41228
102 28 4.2014
102 27 4.15487
102 26 4.12609
102 25 4.10127
102 24 4.15173
